Seller,Seller URL,Business Name,Business Address,Brand,Product Name,Price (USD),Number of Ratings,Customer Rating,product url,Best Sellers Rank,Category Rank,Search input,Total Results,ASIN,Selected Size,Selected Size ASIN,Date Scraped,Week Scraped,Package Dimensions,Item model number,Department
BKBuys,https://www.amazon.com/sp?seller=A345VTQ8JQUJZN,AC2 Sales Inc.,"178 Avenue S, BROOKLYN, NY, 11223, US",Nike,"Nike Air Jordan 4 Retro (PS) Big Kid Shoes, White/LT-Lemon Twist (HJ5990-100).",,,4.4,https://www.amazon.com/dp/B0FV96PX78,"#223477 in Clothing, Shoes & Jewelry",#34 in Girls' Basketball Shoes,Air Jordan sneakers,1000,B0FV96PX78,11 Little Kid,B0FV96PX78,28-01-2026,26-01-2026,,HJ5990-100,girls
Soaring Starlight,https://www.amazon.com/sp?seller=A2N7D3F46X5G7C,SOAR,"12000 Tiresias Way, Rancho Cordova, CA, 95742, US",Nike,Nike Women's Air Jordan 1 Mid Shoes,,,4.6,https://www.amazon.com/dp/B0C95CV7K3,,,Air Jordan sneakers,1000,B0C95CV7K3,6.5,B0C95CV7K3,28-01-2026,26-01-2026,14 x 9 x 5 inches; 3 Pounds,BQ6472-162,womens
FEETARA,https://www.amazon.com/sp?seller=A3M484NSVT9LIL,FURTURA LLC,"13511 NE KERR RD STE 9, VANCOUVER, WA, 98682-4981, US","Jordan Air 1 Retro Low OG 'Obsidian' (CZ0790-400, Blue)","Jordan Air 1 Retro Low OG 'Obsidian' (CZ0790-400, Blue)",,,4.7,https://www.amazon.com/dp/B0F4NY9SZZ,"#228601 in Clothing, Shoes & Jewelry",#1029 in Men's Fashion Sneakers,Air Jordan sneakers,1000,B0F4NY9SZZ,8,B0F4NY9SZZ,28-01-2026,26-01-2026,,CZ0790-400,mens
Step-Up Store,https://www.amazon.com/sp?seller=A3QON8VPP0B9ZS,Galeanos LLC,"10129 crown ct, Orlando, FL, 32821, US","AIR JORDAN 1 RETRO HIGH OG ""WHITE/BLACK-NEUTRAL GREY-DEEP ROYAL BLUE""","AIR JORDAN 1 RETRO HIGH OG ""WHITE/BLACK-NEUTRAL GREY-DEEP ROYAL BLUE""",,,5,https://www.amazon.com/JORDAN-RETRO-WHITE-BLACK-NEUTRAL-GREY-DEEP/dp/B0F4NXXCZ7/ref=sr_1_49?dib=eyJ2IjoiMSJ9.3ed7CcYMbPvp8xQjyAkq5Yx-evV1bvNLpEYHhKvi2_Xr0CX8Bh_YFsnBvpwqaw7PWcH7cO2OIBpU3VSSRZbfYoEJnMX8lxFt7DkVcOE3Pr1XQxrwTeU_pE2e6jFgNZ7QOlO4vD8jTNpmxTftsi396R6vFXBshvkCJI-HSYQJq3G7-xu-AryEV6rsCRLp4KSVjJ55vOoCEVtZPDHvk7JRwOcRUULEVlXdBhf-3-UgRhi3u-vm8lhJw9brO8HbDvXIS1wfPt_gOEVPPSbSWWk0h7WvQULL4mAhv3SU7raoMT8.HGVcWZvkPdW4RxeOtyE3NIRmHxi5EZUrVLakHsOS2j8&dib_tag=se&keywords=Air+Jordan+sneakers&qid=1769597651&sr=8-49&xpid=kIvhNRvamyHg3,#230332 in Sports & Outdoors,#99 in Sports Fan Sneakers,Air Jordan sneakers,1000,B0F4NXXCZ7,,,28-01-2026,26-01-2026,,,mens
LS Outfitters,https://www.amazon.com/sp?seller=ABP7VDOH06O4W,Lifestyle Outfitters LLC,"13170 West Star Drive, Shelby Twp, Michigan, 48315, US",Nike,Nike Men's Air Jordan 1 Low Code Shoes,,,4.4,https://www.amazon.com/Jordan-553558-146-Neutral-Medium-Midnight/dp/B0DYZ1Q4TZ/ref=sr_1_41?dib=eyJ2IjoiMSJ9.AAG3QOf9KO899qWu2kfJAz71d4P7IwNmBLKH2rm7Pctsv_mA_hEIphdPyEFNpoTN5VdfQosIgGg2ZNLqReHzSDpCG7qPaH8iSAaWKpmuVIz7XfGrCo3EVBMFVePEa-16IbEj1YTqeKOGyQvko4rKK1wpH0p1wQYESlJDFgQopd_VwRxDRvfUwz1rX3Tqpwt6kkgRE6Q9IZvlXspdKfIGRPUDkidtFt2Xgf6akfRJrXaiWwrB_MJ6U-5ysX0HTYstv-d4tWbdNf1YjE9i5WyIqkW2TSf9gstYm0WOYbqwob4.uZRHunJCcO5sUwnfZqKb1uoTdCZ8-QLziQIxX88Zzy8&dib_tag=se&keywords=Air+Jordan+sneakers&qid=1769597636&sr=8-41,"#461387 in Clothing, Shoes & Jewelry",#475 in Men's Basketball Shoes,Air Jordan sneakers,1000,B0DYZ1Q4TZ,8,B0DYZ1Q4TZ,28-01-2026,26-01-2026,,553558-146,mens
Kickster333,https://www.amazon.com/sp?seller=ALPJMVSU4GKOX,"Kickster333, LLC","14175 Sullyfield Circle, Suite 601, CHANTILLY, VA, 20151, US","W AIR JORDAN 1 MID SE ""SAIL/VARSITY RED-TEAM RED""","W AIR JORDAN 1 MID SE ""SAIL/VARSITY RED-TEAM RED""",,,4.5,https://www.amazon.com/dp/B0DYZ28GBT,"#177781 in Clothing, Shoes & Jewelry",#1340 in Women's Fashion Sneakers,Air Jordan sneakers,1000,B0DYZ28GBT,6,B0DYZ28GBT,28-01-2026,26-01-2026,,HJ9337-106,mens
Nexkix Recon,https://www.amazon.com/sp?seller=A242NNF86ENXZV,JDMERC LLC,"1610 delightful dr, Davenport, FL, 33896, US",,Nike Women's Air Jordan 1 Mid Sneaker,,,,https://www.amazon.com/dp/B0C9FJNFSB,,,Air Jordan sneakers,1000,B0C9FJNFSB,,,28-01-2026,26-01-2026,,,womens
Stadium Goods,https://www.amazon.com/sp?seller=AFW7WNX55N5K4,Stadium Enterprises LLC,"545 Fifth Avenue, Suite 602, NEW YORK, NY, 10017, US",Nike,Nike Men's Air Jordan 1 Mid Shoes,,,4.8,https://www.amazon.com/dp/B0DYZ42HHS,"#234122 in Clothing, Shoes & Jewelry",#1070 in Men's Fashion Sneakers,Air Jordan sneakers,1000,B0DYZ42HHS,8,B0DYZ42HHS,28-01-2026,26-01-2026,,DQ8426-142,mens
Rare and Special,https://www.amazon.com/sp?seller=A2O7FBPQSKRA0N,Rare and Special Inc,"7605 Toscana Blvd, ORLANDO, FL, 32819, US",Nike,"Nike Air Jordan 1 High OG Black and Gold Big Kids Shoes (Black/Sail/Metallic Gold, FD1437-071)",,,4.6,https://www.amazon.com/dp/B0D97LRNX7,"#414633 in Clothing, Shoes & Jewelry",#90 in Boys' Basketball Shoes,Air Jordan sneakers,1000,B0D97LRNX7,5 Big Kid,B0D97LRNX7,28-01-2026,26-01-2026,,FD1437,boys
Amazin Group,https://www.amazon.com/sp?seller=AWJMXP5IJRVY4,SNEAKERARENA LLC,"10921 66TH Street, KENOSHA, WI, 53142, US",Air Jordan 1 Low Bred Patent Mens Lifestyle Shoes (Black/Vasity Red/White),Air Jordan 1 Low Bred Patent Mens Lifestyle Shoes (Black/Vasity Red/White),,,4.4,https://www.amazon.com/dp/B0FTMRMZSZ,"#281096 in Clothing, Shoes & Jewelry",#2080 in Men's Fashion Sneakers,Air Jordan sneakers,1000,B0FTMRMZSZ,9.5,B0FTMRMZSZ,28-01-2026,26-01-2026,,HV4089-006,mens
R&M Whole Sale,https://www.amazon.com/sp?seller=A3DUXIOXOAVK0K,Rany Mamiza,"1736 Poinciana Dr, El Cajon, CA, 92021, US",AIR JORDAN 1 RETRO HIGH OG,AIR JORDAN 1 RETRO HIGH OG,,,4.8,https://www.amazon.com/AIR-JORDAN-RETRO-HIGH-OG/dp/B0DLGW1DM9/ref=sr_1_61?dib=eyJ2IjoiMSJ9.3ed7CcYMbPvp8xQjyAkq5Yx-evV1bvNLpEYHhKvi2_Xr0CX8Bh_YFsnBvpwqaw7PWcH7cO2OIBpU3VSSRZbfYoEJnMX8lxFt7DkVcOE3Pr1XQxrwTeU_pE2e6jFgNZ7QOlO4vD8jTNpmxTftsi396R6vFXBshvkCJI-HSYQJq3G7-xu-AryEV6rsCRLp4KSVjJ55vOoCEVtZPDHvk7JRwOcRUULEVlXdBhf-3-UgRhi3u-vm8lhJw9brO8HbDvXIS1wfPt_gOEVPPSbSWWk0h7WvQULL4mAhv3SU7raoMT8.HGVcWZvkPdW4RxeOtyE3NIRmHxi5EZUrVLakHsOS2j8&dib_tag=se&keywords=Air+Jordan+sneakers&qid=1769597651&sr=8-61&xpid=kIvhNRvamyHg3,"#634276 in Clothing, Shoes & Jewelry",#320 in Men's Basketball Shoes,Air Jordan sneakers,1000,B0DLGW1DM9,,,28-01-2026,26-01-2026,,DZ5485-106,mens
Wise Sneakers,https://www.amazon.com/sp?seller=AEWQ7PKPGU0ZJ,Wise Industries LLC,"1745 W 5TH AVE STE C, EUGENE, OR, 97402-4318, US","Air Jordan 1 Mid Big Kids' Shoes (DQ8423-608, Pink Foam/Fire Red/White)","Air Jordan 1 Mid Big Kids' Shoes (DQ8423-608, Pink Foam/Fire Red/White)",,,4.9,https://www.amazon.com/Jordan-Kids-Pink-White-Fire-DQ8423/dp/B0DTSHRY19/ref=sr_1_46?dib=eyJ2IjoiMSJ9.AAG3QOf9KO899qWu2kfJAz71d4P7IwNmBLKH2rm7Pctsv_mA_hEIphdPyEFNpoTN5VdfQosIgGg2ZNLqReHzSDpCG7qPaH8iSAaWKpmuVIz7XfGrCo3EVBMFVePEa-16IbEj1YTqeKOGyQvko4rKK1wpH0p1wQYESlJDFgQopd_VwRxDRvfUwz1rX3Tqpwt6kkgRE6Q9IZvlXspdKfIGRPUDkidtFt2Xgf6akfRJrXaiWwrB_MJ6U-5ysX0HTYstv-d4tWbdNf1YjE9i5WyIqkW2TSf9gstYm0WOYbqwob4.uZRHunJCcO5sUwnfZqKb1uoTdCZ8-QLziQIxX88Zzy8&dib_tag=se&keywords=Air+Jordan+sneakers&qid=1769597636&sr=8-46,"#292464 in Clothing, Shoes & Jewelry",#62 in Boys' Basketball Shoes,Air Jordan sneakers,1000,B0DTSHRY19,5 Big Kid,B0DTSHRY19,28-01-2026,26-01-2026,,DQ8423-608,unisex-child
STURDY LLC.,https://www.amazon.com/sp?seller=A3040VTUEVL4Q2,Yucel Marasli,"7509 brookhaven dr, Rowlett, TX, 75089-8620, US",Air Jordan 1 High Men’s Shoes,Air Jordan 1 High Men’s Shoes,,,4.6,https://www.amazon.com/Jordan-Retro-White-White-DZ5485-010/dp/B0CTXSFRWP/ref=sr_1_34?dib=eyJ2IjoiMSJ9.AAG3QOf9KO899qWu2kfJAz71d4P7IwNmBLKH2rm7Pctsv_mA_hEIphdPyEFNpoTN5VdfQosIgGg2ZNLqReHzSDpCG7qPaH8iSAaWKpmuVIz7XfGrCo3EVBMFVePEa-16IbEj1YTqeKOGyQvko4rKK1wpH0p1wQYESlJDFgQopd_VwRxDRvfUwz1rX3Tqpwt6kkgRE6Q9IZvlXspdKfIGRPUDkidtFt2Xgf6akfRJrXaiWwrB_MJ6U-5ysX0HTYstv-d4tWbdNf1YjE9i5WyIqkW2TSf9gstYm0WOYbqwob4.uZRHunJCcO5sUwnfZqKb1uoTdCZ8-QLziQIxX88Zzy8&dib_tag=se&keywords=Air+Jordan+sneakers&qid=1769597636&sr=8-34,"#240648 in Clothing, Shoes & Jewelry",#128 in Men's Basketball Shoes,Air Jordan sneakers,1000,B0CTXSFRWP,,,28-01-2026,26-01-2026,,JORD-832596,boys
Voadera,https://www.amazon.com/sp?seller=A3E9SVC4GWPUCM,EisaBooks,"11592 K-Tel Drive, Minnetonka, MN, 55343, US",Nike,Nike Jordan 4 Retro Mens Shoes Size,,,4.5,https://www.amazon.com/Nike-Air-Jordan-Retro-Sleeping/dp/B0DJ627HTR/ref=sr_1_39?dib=eyJ2IjoiMSJ9.AAG3QOf9KO899qWu2kfJAz71d4P7IwNmBLKH2rm7Pctsv_mA_hEIphdPyEFNpoTN5VdfQosIgGg2ZNLqReHzSDpCG7qPaH8iSAaWKpmuVIz7XfGrCo3EVBMFVePEa-16IbEj1YTqeKOGyQvko4rKK1wpH0p1wQYESlJDFgQopd_VwRxDRvfUwz1rX3Tqpwt6kkgRE6Q9IZvlXspdKfIGRPUDkidtFt2Xgf6akfRJrXaiWwrB_MJ6U-5ysX0HTYstv-d4tWbdNf1YjE9i5WyIqkW2TSf9gstYm0WOYbqwob4.uZRHunJCcO5sUwnfZqKb1uoTdCZ8-QLziQIxX88Zzy8&dib_tag=se&keywords=Air+Jordan+sneakers&qid=1769597636&sr=8-39,"#190342 in Clothing, Shoes & Jewelry",#75 in Men's Basketball Shoes,Air Jordan sneakers,1000,B0DJ627HTR,,,28-01-2026,26-01-2026,,DH6927,girls
tzj distribution,https://www.amazon.com/sp?seller=A13I1DYHPNXTQO,Trending wear LLC,"2794 Three Lakes Rd SE Ste 150, STE 150, ALBANY, OR, 97322, US",Jordan Air 3 Retro 'Medium Olive' (Olive Green),Jordan Air 3 Retro 'Medium Olive' (Olive Green),,,4.7,https://www.amazon.com/dp/B0G2ZMTB99,"#332778 in Clothing, Shoes & Jewelry",#1850 in Men's Fashion Sneakers,Air Jordan sneakers,1000,B0G2ZMTB99,8,B0G2ZMTB99,28-01-2026,26-01-2026,,DN3707-202,mens
ContinentalVentures,https://www.amazon.com/sp?seller=A2855ZHAXWNNHM,WCS LLC,"2555 NW NICOLAI ST, 2555 NW NICOLAI ST, portland, OR, 97210, US",Nike,Nike Womens Air Jordan 1 Mid Trainers Dv0991 Sneakers Shoes,,,4.4,https://www.amazon.com/dp/B0C85WVNJH,"#1114122 in Clothing, Shoes & Jewelry",#7751 in Women's Fashion Sneakers,Air Jordan sneakers,1000,B0C85WVNJH,6.5,B0C85WVNJH,28-01-2026,26-01-2026,,,
GameTime Gear,https://www.amazon.com/sp?seller=A3DHB3PBI6NNQG,Jersey Flipping,"542 BERLIN CROSS KEYS RD STE 3, SICKLERVILLE, NJ, 08081-4367, US",Air Jordan 1 Low SE Women's Shoes (Sail/Team Red/Varsity Red),Air Jordan 1 Low SE Women's Shoes (Sail/Team Red/Varsity Red),,,3.6,https://www.amazon.com/dp/B0F8KP9GHX,"#326886 in Clothing, Shoes & Jewelry",#2519 in Women's Fashion Sneakers,Air Jordan sneakers,1000,B0F8KP9GHX,6.5,B0F8KP9GHX,28-01-2026,26-01-2026,,HJ9338-106,womens
PremeorlandoLLC,https://www.amazon.com/sp?seller=A3FKU5QSCGRX4L,Kyle Root,"4730 OREN BROWN RD, KISSIMMEE, FL, 34746-6109, US",AIR JORDAN,AIR Jordan Womens Air Jordan 1 Low Shoes,,,4.4,https://www.amazon.com/Jordan-Womens-WMNS-DC0774-White/dp/B09BK5Z5N9/ref=sr_1_68?dib=eyJ2IjoiMSJ9.3ed7CcYMbPvp8xQjyAkq5Yx-evV1bvNLpEYHhKvi2_Xr0CX8Bh_YFsnBvpwqaw7PWcH7cO2OIBpU3VSSRZbfYoEJnMX8lxFt7DkVcOE3Pr1XQxrwTeU_pE2e6jFgNZ7QOlO4vD8jTNpmxTftsi396R6vFXBshvkCJI-HSYQJq3G7-xu-AryEV6rsCRLp4KSVjJ55vOoCEVtZPDHvk7JRwOcRUULEVlXdBhf-3-UgRhi3u-vm8lhJw9brO8HbDvXIS1wfPt_gOEVPPSbSWWk0h7WvQULL4mAhv3SU7raoMT8.HGVcWZvkPdW4RxeOtyE3NIRmHxi5EZUrVLakHsOS2j8&dib_tag=se&keywords=Air+Jordan+sneakers&qid=1769597651&sr=8-68&xpid=kIvhNRvamyHg3,#136880 in Sports & Outdoors,#27 in Sports Fan Sneakers,Air Jordan sneakers,1000,B09BK5Z5N9,,,28-01-2026,26-01-2026,,,womens
Plain Gear,https://www.amazon.com/sp?seller=A1ME9LZAEMLUMT,"Letusto, Inc","23B Roland Ave., MOUNT LAUREL, NJ, 08054, US",Jordan,Jordan Men's 1 Mid White/Midnight Navy-Wolf Grey (DQ8426 104),,,4.7,https://www.amazon.com/dp/B0D8DGCQBH,,,Air Jordan sneakers,1000,B0D8DGCQBH,8.5,B0D8DGCQBH,28-01-2026,26-01-2026,,DQ8426061,mens
Trusted Footwear,https://www.amazon.com/sp?seller=A01647902Q0VX7I9RD7D9,Western Elliott LLC,"901 4th Street Suite 30, Hudson, WI, 54016, US",Nike,Nike Men's Nike Air Max Alpha Trainer 5 Sneaker,,,4.4,https://www.amazon.com/dp/B0C85YL2SY,"#45235 in Clothing, Shoes & Jewelry",#571 in Men's Fashion Sneakers,Air Jordan sneakers,1000,B0C85YL2SY,6,B0C85YL2SY,28-01-2026,26-01-2026,,,mens
XOE COMPANY,https://www.amazon.com/sp?seller=A3VMPVRQCOSTU3,XOE INC,"144 Simonson Rd, Mineola, NY, 11501, US",Air Jordan 1 Low Big Kids' Shoes (Black/White/Sail/Starfish),Air Jordan 1 Low Big Kids' Shoes (Black/White/Sail/Starfish),,,,https://www.amazon.com/dp/B0FHJCNTYV,"#349642 in Clothing, Shoes & Jewelry",#76 in Boys' Basketball Shoes,Air Jordan sneakers,1000,B0FHJCNTYV,3.5 Big Kid,B0FHJCNTYV,28-01-2026,26-01-2026,,553560-081,boys
Best Sellers Hut,https://www.amazon.com/sp?seller=A2B9BG8HRGDBAD,Joel J Rivas,"274 ARGONAUT DR, CRAWFORDSVILLE, Indiana, 47933-3779, US",Nike,Nike Kids' Air Jordan 1 Mid Shoes,,,4.4,https://www.amazon.com/Nike-Jordan-Patent-Hf3193-100/dp/B0DSWPZ2YT/ref=sr_1_50?dib=eyJ2IjoiMSJ9.3ed7CcYMbPvp8xQjyAkq5Yx-evV1bvNLpEYHhKvi2_Xr0CX8Bh_YFsnBvpwqaw7PWcH7cO2OIBpU3VSSRZbfYoEJnMX8lxFt7DkVcOE3Pr1XQxrwTeU_pE2e6jFgNZ7QOlO4vD8jTNpmxTftsi396R6vFXBshvkCJI-HSYQJq3G7-xu-AryEV6rsCRLp4KSVjJ55vOoCEVtZPDHvk7JRwOcRUULEVlXdBhf-3-UgRhi3u-vm8lhJw9brO8HbDvXIS1wfPt_gOEVPPSbSWWk0h7WvQULL4mAhv3SU7raoMT8.HGVcWZvkPdW4RxeOtyE3NIRmHxi5EZUrVLakHsOS2j8&dib_tag=se&keywords=Air+Jordan+sneakers&qid=1769597651&sr=8-50&xpid=kIvhNRvamyHg3,"#490969 in Clothing, Shoes & Jewelry",#52 in Girls' Basketball Shoes,Air Jordan sneakers,1000,B0DSWPZ2YT,5.5 Big Kid,B0DSWPZ2YT,28-01-2026,26-01-2026,,DQ8423,unisex-child
Vault Official,https://www.amazon.com/sp?seller=A10J8XU8926OYL,North America Streetwear,"28052 Castellano Way, Naples, Florida, 34110, US",Air Jordan 1 Low Men's Shoes (Black/Medium Olive/White),Air Jordan 1 Low Men's Shoes (Black/Medium Olive/White),,,4.6,https://www.amazon.com/Jordan-Shoes-553558-092-Black-Medium/dp/B0DJ9RPLZQ/ref=sr_1_66?dib=eyJ2IjoiMSJ9.3ed7CcYMbPvp8xQjyAkq5Yx-evV1bvNLpEYHhKvi2_Xr0CX8Bh_YFsnBvpwqaw7PWcH7cO2OIBpU3VSSRZbfYoEJnMX8lxFt7DkVcOE3Pr1XQxrwTeU_pE2e6jFgNZ7QOlO4vD8jTNpmxTftsi396R6vFXBshvkCJI-HSYQJq3G7-xu-AryEV6rsCRLp4KSVjJ55vOoCEVtZPDHvk7JRwOcRUULEVlXdBhf-3-UgRhi3u-vm8lhJw9brO8HbDvXIS1wfPt_gOEVPPSbSWWk0h7WvQULL4mAhv3SU7raoMT8.HGVcWZvkPdW4RxeOtyE3NIRmHxi5EZUrVLakHsOS2j8&dib_tag=se&keywords=Air+Jordan+sneakers&qid=1769597651&sr=8-66&xpid=kIvhNRvamyHg3,"#1016609 in Clothing, Shoes & Jewelry",#5488 in Men's Fashion Sneakers,Air Jordan sneakers,1000,B0DJ9RPLZQ,,,28-01-2026,26-01-2026,,553558,mens
Raymond 24,https://www.amazon.com/sp?seller=A10G9UYY3AOJ76,Jhon Hudlay Raymond,"10854 Concord Rd, SEAFORD, DE, 19973, US",Jordan 4 Retro Red Cement,Jordan 4 Retro Red Cement,,,4,https://www.amazon.com/Jordan-Retro-Mens-Shoes-Size/dp/B0CFYMCDN8/ref=sr_1_64?dib=eyJ2IjoiMSJ9.3ed7CcYMbPvp8xQjyAkq5Yx-evV1bvNLpEYHhKvi2_Xr0CX8Bh_YFsnBvpwqaw7PWcH7cO2OIBpU3VSSRZbfYoEJnMX8lxFt7DkVcOE3Pr1XQxrwTeU_pE2e6jFgNZ7QOlO4vD8jTNpmxTftsi396R6vFXBshvkCJI-HSYQJq3G7-xu-AryEV6rsCRLp4KSVjJ55vOoCEVtZPDHvk7JRwOcRUULEVlXdBhf-3-UgRhi3u-vm8lhJw9brO8HbDvXIS1wfPt_gOEVPPSbSWWk0h7WvQULL4mAhv3SU7raoMT8.HGVcWZvkPdW4RxeOtyE3NIRmHxi5EZUrVLakHsOS2j8&dib_tag=se&keywords=Air+Jordan+sneakers&qid=1769597651&sr=8-64&xpid=kIvhNRvamyHg3,#263778 in Sports & Outdoors,#94 in Sports Fan Sneakers,Air Jordan sneakers,1000,B0CFYMCDN8,,,28-01-2026,26-01-2026,,,Men's/Unisex
SOLESTOCK,https://www.amazon.com/sp?seller=A31BT676TBX93T,SOLE STOCK LLC,"2234 Distribution Circle, Silver Spring, MD, 20910, US",AIR JORDAN,AIR JORDAN 12 RETRO WHITE AND UNIVERSITY BLUE,,,4.3,https://www.amazon.com/dp/B0F9TYWNNP,#248170 in Sports & Outdoors,#86 in Sports Fan Sneakers,Air Jordan sneakers,1000,B0F9TYWNNP,5.5 Big Kid,B0F9TYWNNP,28-01-2026,26-01-2026,,153265 112,Grade School
Bless your Heartz,https://www.amazon.com/sp?seller=A1CJ474UQHDSKP,Sunshine Sportswear LLC,"8815 CONROY WINDERMERE RD # 133, #133, Orlando, Florida, 32835-3129, US",Nike,Nike Men's Air Jordan 1 Low Shoes,,,4.5,https://www.amazon.com/dp/B0F9V7NG4J,"#206541 in Clothing, Shoes & Jewelry",#1295 in Men's Fashion Sneakers,Air Jordan sneakers,1000,B0F9V7NG4J,8,B0F9V7NG4J,28-01-2026,26-01-2026,,FJ3459-160,mens
ANI COMMERCE,https://www.amazon.com/sp?seller=A2R04QTOH6NY8S,ANI COMMERCE LLC,"1207 Delaware Ave, #2991, Wilmington, DE, 19806, US",Nike,Nike Men's Air Jordan 1 Mid SE Sneaker,,,4.5,https://www.amazon.com/dp/B0DNNQM637,"#87795 in Clothing, Shoes & Jewelry",#697 in Men's Fashion Sneakers,Air Jordan sneakers,1000,B0DNNQM637,10,B0DNNQM637,28-01-2026,26-01-2026,,,mens
BrotherAJ1,https://www.amazon.com/sp?seller=A3G8EK4JUWP6SO,Brother AJ1 LLC,"10712 91ST AVE, RICHMOND HILL, NY, 11418-2209, US",AIR JORDAN,Air Jordan 1 Mid Big Kids' Shoes (White/University Red/Neutral Grey/Deep Royal Blue),,,5,https://www.amazon.com/AIR-JORDAN-WHITE-ROYAL-BLUE-UNIVERSITY/dp/B0FHSTJ6GC/ref=sr_1_70?dib=eyJ2IjoiMSJ9.3ed7CcYMbPvp8xQjyAkq5Yx-evV1bvNLpEYHhKvi2_Xr0CX8Bh_YFsnBvpwqaw7PWcH7cO2OIBpU3VSSRZbfYoEJnMX8lxFt7DkVcOE3Pr1XQxrwTeU_pE2e6jFgNZ7QOlO4vD8jTNpmxTftsi396R6vFXBshvkCJI-HSYQJq3G7-xu-AryEV6rsCRLp4KSVjJ55vOoCEVtZPDHvk7JRwOcRUULEVlXdBhf-3-UgRhi3u-vm8lhJw9brO8HbDvXIS1wfPt_gOEVPPSbSWWk0h7WvQULL4mAhv3SU7raoMT8.HGVcWZvkPdW4RxeOtyE3NIRmHxi5EZUrVLakHsOS2j8&dib_tag=se&keywords=Air+Jordan+sneakers&qid=1769597651&sr=8-70&xpid=kIvhNRvamyHg3,"#541207 in Clothing, Shoes & Jewelry",#1384 in Boys' Sneakers,Air Jordan sneakers,1000,B0FHSTJ6GC,5 Big Kid,B0FHSTJ6GC,28-01-2026,26-01-2026,,DQ8423-102,boys
R&M Whole Sale,https://www.amazon.com/sp?seller=A3DUXIOXOAVK0K,Rany Mamiza,"1736 Poinciana Dr, El Cajon, CA, 92021, US",(Men's) Air Jordan 1 Retro High OG 'Reimagined Black Toe' (2025),(Men's) Air Jordan 1 Retro High OG 'Reimagined Black Toe' (2025),,,4.8,https://www.amazon.com/Jordan-Retro-White-Black-Varsity-Red-Sail/dp/B0DLGZQSBH/ref=sr_1_56?dib=eyJ2IjoiMSJ9.3ed7CcYMbPvp8xQjyAkq5Yx-evV1bvNLpEYHhKvi2_Xr0CX8Bh_YFsnBvpwqaw7PWcH7cO2OIBpU3VSSRZbfYoEJnMX8lxFt7DkVcOE3Pr1XQxrwTeU_pE2e6jFgNZ7QOlO4vD8jTNpmxTftsi396R6vFXBshvkCJI-HSYQJq3G7-xu-AryEV6rsCRLp4KSVjJ55vOoCEVtZPDHvk7JRwOcRUULEVlXdBhf-3-UgRhi3u-vm8lhJw9brO8HbDvXIS1wfPt_gOEVPPSbSWWk0h7WvQULL4mAhv3SU7raoMT8.HGVcWZvkPdW4RxeOtyE3NIRmHxi5EZUrVLakHsOS2j8&dib_tag=se&keywords=Air+Jordan+sneakers&qid=1769597651&sr=8-56&xpid=kIvhNRvamyHg3,"#634371 in Clothing, Shoes & Jewelry",#320 in Men's Basketball Shoes,Air Jordan sneakers,1000,B0DLGZQSBH,,,28-01-2026,26-01-2026,,DZ5485-106,mens
4thOctober,https://www.amazon.com/sp?seller=A3MZPUPCGSAYFF,IHSAN BOZDAG,"124 HICKORY AVE, 1 FLOOR, TENAFLY, NJ, 07670-1510, US","AIR JORDAN 1 LOW ""BLACK/SUMMIT WHITE""","AIR JORDAN 1 LOW ""BLACK/SUMMIT WHITE""",,,4.9,https://www.amazon.com/AIR-JORDAN-BLACK-SUMMIT-WHITE/dp/B0DRWD7HMH/ref=sr_1_73?dib=eyJ2IjoiMSJ9.3ed7CcYMbPvp8xQjyAkq5Yx-evV1bvNLpEYHhKvi2_Xr0CX8Bh_YFsnBvpwqaw7PWcH7cO2OIBpU3VSSRZbfYoEJnMX8lxFt7DkVcOE3Pr1XQxrwTeU_pE2e6jFgNZ7QOlO4vD8jTNpmxTftsi396R6vFXBshvkCJI-HSYQJq3G7-xu-AryEV6rsCRLp4KSVjJ55vOoCEVtZPDHvk7JRwOcRUULEVlXdBhf-3-UgRhi3u-vm8lhJw9brO8HbDvXIS1wfPt_gOEVPPSbSWWk0h7WvQULL4mAhv3SU7raoMT8.HGVcWZvkPdW4RxeOtyE3NIRmHxi5EZUrVLakHsOS2j8&dib_tag=se&keywords=Air+Jordan+sneakers&qid=1769597651&sr=8-73&xpid=kIvhNRvamyHg3,"#984676 in Clothing, Shoes & Jewelry",#5317 in Men's Fashion Sneakers,Air Jordan sneakers,1000,B0DRWD7HMH,,,28-01-2026,26-01-2026,,553558-043,mens
Firelight Home,https://www.amazon.com/sp?seller=A1E9FT1UFOTH9W,Firelight LLC,"906 N James Ave, EAST WENATCHEE, WA, 98802, US","AIR JORDAN 1 MID (GS) ""BLACK/VARSITY RED-SUMMIT WHITE""","AIR JORDAN 1 MID (GS) ""BLACK/VARSITY RED-SUMMIT WHITE""",,,4.6,https://www.amazon.com/dp/B0DXHSH338,"#332230 in Clothing, Shoes & Jewelry",#86 in Boys' Basketball Shoes,Air Jordan sneakers,1000,B0DXHSH338,4 Big Kid,B0DXHSH338,28-01-2026,26-01-2026,,FZ3933 114,unisex-child
