platform,source_category,Category,normalized_Brand,product_family,Product Name,product_title,Price (USD),Price (USD),price_valid,raw_condition,normalized_condition,raw_sku,Normalized SKU,Total Items Sold (Product),Location of Product,Seller Name,Product URL,Positive Review Percentage % (seller),Number of Reviews (seller),demo_priority_flag,demo_priority_score,demo_eligible,Brand,Product Name,Condition,Location
ebay,Air jordan sneakers,Sneakers,Jordan,Air Jordan Sneakers,[HJ4360-001] Mens Air Jordan RETRO 1 LOW SE 'BLACK DENIM',[HJ4360-001] Mens Air Jordan RETRO 1 LOW SE 'BLACK DENIM',129.99,129.99,True,New with box,New,HJ4360-001,HJ4360-001,16,Jersey City,sneakAR,https://www.ebay.com/itm/286624518189,99.8,209752,0,0.064,False,Jordan,[Hj4360-001] Mens Air Jordan Retro 1 Low Se 'Black Denim',New / Unworn,Jersey City
ebay,Air jordan sneakers,Sneakers,Jordan,Air Jordan Sneakers,[CT8013-117] Panske Air Jordan RETRO 12 'TAXI (2025)',[CT8013-117] Panske Air Jordan RETRO 12 'TAXI (2025)',22999,22999,True,New with box,New,CT8013-117,CT8013-117,,,sneakAR,https://www.ebay.com/itm/297750955338,99.8,209752,0,0,False,Jordan,[Ct8013-117] Panske Air Jordan Retro 12 'Taxi (2025)',New / Unworn,
ebay,Air jordan sneakers,Sneakers,Jordan,Air Jordan Sneakers,Jordan Jumpman Jack TR Travis Scott x Chase B Black Night Silver IH7971-001,Jordan Jumpman Jack TR Travis Scott x Chase B Black Night Silver IH7971-001,237.99,237.99,True,New with box,New,IH7971-001,IH7971-001,2,San Juan,quen.b_0,https://www.ebay.com/itm/406521711782,100,2,0,0.008,False,Jordan,Jordan Jumpman Jack Tr Travis Scott X Chase B Black Night Silver Ih7971-001,New / Unworn,San Juan
ebay,Air jordan sneakers,Sneakers,Jordan,Air Jordan Sneakers,Air Jordan Jordan Hydro 6 Retro Slide 'Black' 881473-011,Air Jordan Jordan Hydro 6 Retro Slide 'Black' 881473-011,84,84,True,New with box,New,881473-011,881473-011,3,HONG KONG,SOLE B1OCK,https://www.ebay.com/itm/376555841723,98.6,9408,0,0.012,False,Jordan,Air Jordan Jordan Hydro 6 Retro Slide 'Black' 881473-011,New / Unworn,Hong Kong
ebay,Air jordan sneakers,Sneakers,Jordan,Air Jordan Sneakers,Jordan Stay Loyal Black Blue DB2884 400 New Men's Sneakers Size 9-10.5,Jordan Stay Loyal Black Blue DB2884 400 New Men's Sneakers Size 9-10.5,79.99,79.99,True,New without box,New - No Box,DB2884,DB2884,1,Vista,jim-9589,https://www.ebay.com/itm/389043730139,100,6,0,0.004,False,Jordan,Jordan Stay Loyal Black Blue Db2884 400 New Men'S Sneakers Size 9-10.5,New Without Box,Vista
ebay,Air jordan sneakers,Sneakers,Jordan,Air Jordan Sneakers,Air Jordan Retro 1 Mid SE Suede FN5215-161 White/Sail/Legend Pink s 13,Air Jordan Retro 1 Mid SE Suede FN5215-161 White/Sail/Legend Pink s 13,79.99,79.99,True,New without box,New - No Box,FN5215-161,FN5215-161,2,Cudahy,Jeggs09,https://www.ebay.com/itm/187208748254,99.9,7143,0,0.008,False,Jordan,Air Jordan Retro 1 Mid Se Suede Fn5215-161 White/Sail/Legend Pink S 13,New Without Box,Cudahy
ebay,Air jordan sneakers,Sneakers,Jordan,Air Jordan Sneakers,JORDAN MAX AURA 2 Men's Basketball Shoes Sneakers Grey White NEW CK6636 004,JORDAN MAX AURA 2 Men's Basketball Shoes Sneakers Grey White NEW CK6636 004,74.88,74.88,True,New without box,New - No Box,CK6636,CK6636,1,Marietta,intermilan06211987,https://www.ebay.com/itm/286404925136,99.3,8925,0,0.004,False,Jordan,Jordan Max Aura 2 Men'S Basketball Shoes Sneakers Grey White New Ck6636 004,New Without Box,Marietta
ebay,Air jordan sneakers,Sneakers,Jordan,Air Jordan Sneakers,Jordan CMFT Era Basketball Shoes Men's Ecru - HJ6777-101,Jordan CMFT Era Basketball Shoes Men's Ecru - HJ6777-101,109,109,True,New with box,New,HJ6777-101,HJ6777-101,20,HONG KONG,SOLE B1OCK,https://www.ebay.com/itm/376608562701,98.6,9408,0,0.08,False,Jordan,Jordan Cmft Era Basketball Shoes Men'S Ecru - Hj6777-101,New / Unworn,Hong Kong
ebay,Air jordan sneakers,Sneakers,Jordan,Air Jordan Sneakers,Men's Jordan Air Imminent Classic Charcoal 705077-012 Shoes Size 8.5 NO BOX,Men's Jordan Air Imminent Classic Charcoal 705077-012 Shoes Size 8.5 NO BOX,75,75,True,Pre-owned - Good,Used - Good,705077-012,705077-012,,Salem,pam123452015,https://www.ebay.com/itm/116894248332,100,412,0,0,False,Jordan,Men'S Jordan Air Imminent Classic Charcoal 705077-012 Shoes Size 8.5 No Box,Good / Lightly Used,Salem
ebay,Air jordan sneakers,Sneakers,Jordan,Air Jordan 7,"Air Jordan 7 Cardinal Retro Men's Sneakers White/Red, Size 9.5, 2022 CU9307-106","Air Jordan 7 Cardinal Retro Men's Sneakers White/Red, Size 9.5, 2022 CU9307-106",150,150,True,Pre-owned - Excellent,Used - Excellent,CU9307-106,CU9307-106,,Bronx,deadboyrio,https://www.ebay.com/itm/317749206067,100,7,0,0,False,Jordan,"Air Jordan 7 Cardinal Retro Men'S Sneakers White/Red, Size 9.5, 2022 Cu9307-106",Very Good / Like New,Bronx
ebay,Air jordan sneakers,Sneakers,Jordan,Air Jordan Sneakers,AIr Jordan XXXV Low DS PF Men Sz 10.5 Hyper Jade/Metallic Silver DJ2831 300 RARE,AIr Jordan XXXV Low DS PF Men Sz 10.5 Hyper Jade/Metallic Silver DJ2831 300 RARE,109.99,109.99,True,New without box,New - No Box,DJ2831,DJ2831,1,Elmwood Park,Dream choice inc,https://www.ebay.com/itm/185558370128,99.9,11090,0,0.004,False,Jordan,Air Jordan Xxxv Low Ds Pf Men Sz 10.5 Hyper Jade/Metallic Silver Dj2831 300 Rare,New Without Box,Elmwood Park
ebay,Air jordan sneakers,Sneakers,Jordan,Air Jordan Sneakers,Air Jordan 9 Golf Low White Black True Red - FJ5934-100,Air Jordan 9 Golf Low White Black True Red - FJ5934-100,126,126,True,New with box,New,FJ5934-100,FJ5934-100,7,HONG KONG,SOLE B1OCK,https://www.ebay.com/itm/375725073757,98.6,9408,0,0.028,False,Jordan,Air Jordan 9 Golf Low White Black True Red - Fj5934-100,New / Unworn,Hong Kong
ebay,Air jordan sneakers,Sneakers,Jordan,Air Jordan Sneakers,Air Jordan Flight TR 97 Mid Knicks White Orange Blue Size 11 Sneakers 574417-107,Air Jordan Flight TR 97 Mid Knicks White Orange Blue Size 11 Sneakers 574417-107,80,80,True,Pre-owned - Good,Used - Good,574417-107,574417-107,,Columbus,fschilds,https://www.ebay.com/itm/235998361915,100,2304,0,0,False,Jordan,Air Jordan Flight Tr 97 Mid Knicks White Orange Blue Size 11 Sneakers 574417-107,Good / Lightly Used,Columbus
ebay,Air jordan sneakers,Sneakers,Jordan,Jordan Spizike,Jordan Spizike Low Team Red - FQ1759-106,Jordan Spizike Low Team Red - FQ1759-106,138,138,True,New with box,New,FQ1759-106,FQ1759-106,11,HONG KONG,SOLE B1OCK,https://www.ebay.com/itm/375725130679,98.6,9408,0,0.044,False,Jordan,Jordan Spizike Low Team Red - Fq1759-106,New / Unworn,Hong Kong
ebay,Air jordan sneakers,Sneakers,Jordan,Air Jordan Sneakers,Jordan Legacy 312 Basketball shoes Men's CD7069-118,Jordan Legacy 312 Basketball shoes Men's CD7069-118,118,118,True,New with box,New,CD7069-118,CD7069-118,11,HONG KONG,SOLE B1OCK,https://www.ebay.com/itm/376382258675,98.6,9408,0,0.044,False,Jordan,Jordan Legacy 312 Basketball Shoes Men'S Cd7069-118,New / Unworn,Hong Kong
ebay,Air jordan sneakers,Sneakers,Jordan,Air Jordan Sneakers,Air Jordan Jordan Lift Off 'White Grey' AR4430-101 Men's Shoes,Air Jordan Jordan Lift Off 'White Grey' AR4430-101 Men's Shoes,95,95,True,New with box,New,AR4430-101,AR4430-101,3,Hong kong,HYPEX Official-Store,https://www.ebay.com/itm/286209759612,97.6,3320,0,0.012,False,Jordan,Air Jordan Jordan Lift Off 'White Grey' Ar4430-101 Men'S Shoes,New / Unworn,Hong Kong
ebay,Air jordan sneakers,Sneakers,Jordan,Air Jordan Sneakers,Air Jordan Jordan Dub Zero 'Varsity Red' 2022 311046-160 Shoes,Air Jordan Jordan Dub Zero 'Varsity Red' 2022 311046-160 Shoes,105,105,True,New with box,New,311046-160,311046-160,2,Hong kong,brother sports,https://www.ebay.com/itm/177588255713,96.7,1006,0,0.008,False,Jordan,Air Jordan Jordan Dub Zero 'Varsity Red' 2022 311046-160 Shoes,New / Unworn,Hong Kong
ebay,Air jordan sneakers,Sneakers,Jordan,Jordan Spizike,Jordan Spizike Low White University Blue FQ1759-141 Men's Athletic Sneakers,Jordan Spizike Low White University Blue FQ1759-141 Men's Athletic Sneakers,125,125,True,Pre-owned - Excellent,Used - Excellent,FQ1759-141,FQ1759-141,,Atlanta,trathat_98,https://www.ebay.com/itm/127602760280,100,34,0,0,False,Jordan,Jordan Spizike Low White University Blue Fq1759-141 Men'S Athletic Sneakers,Very Good / Like New,Atlanta
ebay,Air jordan sneakers,Sneakers,Jordan,Air Jordan Sneakers,Jordan Air Imminent 705077-001 Black Red Basketball Sneakers Shoes Mens US Sz 13,Jordan Air Imminent 705077-001 Black Red Basketball Sneakers Shoes Mens US Sz 13,100,100,True,Pre-owned - Excellent,Used - Excellent,705077-001,705077-001,,Avenel,moner19878tok,https://www.ebay.com/itm/306642939286,100,765,0,0,False,Jordan,Jordan Air Imminent 705077-001 Black Red Basketball Sneakers Shoes Mens Us Sz 13,Very Good / Like New,Avenel
ebay,Air jordan sneakers,Sneakers,Jordan,Air Jordan Sneakers,Jordan Jumpman Diamond PF Low White Mismatch - CI1209-101,Jordan Jumpman Diamond PF Low White Mismatch - CI1209-101,100,100,True,New with box,New,CI1209-101,CI1209-101,36,Hong Kong,SOLE B1OCK,https://www.ebay.com/itm/375725073460,98.6,9408,0,0.144,False,Jordan,Jordan Jumpman Diamond Pf Low White Mismatch - Ci1209-101,New / Unworn,Hong Kong
ebay,Air jordan sneakers,Sneakers,Jordan,Air Jordan Sneakers,Air Jordan MVP DZ4475-026 Sneakers Men's Neutral Gray Leather Basketball Shoes,Air Jordan MVP DZ4475-026 Sneakers Men's Neutral Gray Leather Basketball Shoes,112.99,112.99,True,New with defects,New - Defect,DZ4475-026,DZ4475-026,,Louisville,TwoDeal4,https://www.ebay.com/itm/326304873443,99.5,1581,0,0,False,Jordan,Air Jordan Mvp Dz4475-026 Sneakers Men'S Neutral Gray Leather Basketball Shoes,Used / Visible Wear,Louisville
ebay,Air jordan sneakers,Sneakers,Jordan,Air Jordan 1,Tenis masculino Jordan Air Jordan 1 medio 'banido' couro preto vermelho 554724-074,Tenis masculino Jordan Air Jordan 1 medio 'banido' couro preto vermelho 554724-074,2999,2999,True,Seminovo - bom,Used - Good,554724-074,554724-074,,,keysells11x,https://www.ebay.com/itm/306702009984,100,0,1,10,False,Jordan,Tenis Masculino Jordan Air Jordan 1 Medio 'Banido' Couro Preto Vermelho 554724-074,Good / Lightly Used,
ebay,Air jordan sneakers,Sneakers,Jordan,Air Jordan Sneakers,Air Jordan Jordan Legacy 312 Low 'Black Toe' CD7069-160 Sneakers Shoes Workout,Air Jordan Jordan Legacy 312 Low 'Black Toe' CD7069-160 Sneakers Shoes Workout,82.66,82.66,True,New with box,New,CD7069-160,CD7069-160,4,Fort Worth,Lukaskicksandmore,https://www.ebay.com/itm/135475700391,99.7,12941,0,0.016,False,Jordan,Air Jordan Jordan Legacy 312 Low 'Black Toe' Cd7069-160 Sneakers Shoes Workout,New / Unworn,Fort Worth
ebay,Air jordan sneakers,Sneakers,Jordan,Air Jordan Sneakers,Air Jordan 9 Retro City of Flight 302370-021 Mens Sneakers 8 Basketball Shoes,Air Jordan 9 Retro City of Flight 302370-021 Mens Sneakers 8 Basketball Shoes,59.95,59.95,True,Pre-owned - Fair,Used - Fair,302370-021,302370-021,,Cottage Grove,CardboardChasing,https://www.ebay.com/itm/357919564335,99.8,1858,0,0,False,Jordan,Air Jordan 9 Retro City Of Flight 302370-021 Mens Sneakers 8 Basketball Shoes,Used / Visible Wear,Cottage Grove
ebay,Air jordan sneakers,Sneakers,Jordan,Air Jordan Sneakers,Jordan Sneakers Jumpman high-top lace-up Shoes Cherrywood-Red DR9631-600 US 8,Jordan Sneakers Jumpman high-top lace-up Shoes Cherrywood-Red DR9631-600 US 8,42.99,42.99,True,Pre-owned - Excellent,Used - Excellent,DR9631-600,DR9631-600,,Redding,Vintage Fashion Revival,https://www.ebay.com/itm/168041735845,100,3046,0,0,False,Jordan,Jordan Sneakers Jumpman High-Top Lace-Up Shoes Cherrywood-Red Dr9631-600 Us 8,Very Good / Like New,Redding
ebay,Air jordan sneakers,Sneakers,Jordan,Air Jordan Sneakers,Air Jordan Jumpman Hustle Light Smoke Grey/Size 9.5 (AQ0397-002),Air Jordan Jumpman Hustle Light Smoke Grey/Size 9.5 (AQ0397-002),39.99,39.99,True,Pre-owned - Good,Used - Good,AQ0397-002,AQ0397-002,,Upper Marlboro,mgeze02,https://www.ebay.com/itm/257191307794,100,404,0,0,False,Jordan,Air Jordan Jumpman Hustle Light Smoke Grey/Size 9.5 (Aq0397-002),Good / Lightly Used,Upper Marlboro
ebay,Air jordan sneakers,Sneakers,Jordan,Air Jordan Sneakers,Air Jordan Jumpam Two Trey DO1925 102 White/Navy-University Red New Men Sizes,Air Jordan Jumpam Two Trey DO1925 102 White/Navy-University Red New Men Sizes,56.93,56.93,True,New with box,New,DO1925,DO1925,4,Fort Worth,Lukaskicksandmore,https://www.ebay.com/itm/134971272503,99.7,12941,0,0.016,False,Jordan,Air Jordan Jumpam Two Trey Do1925 102 White/Navy-University Red New Men Sizes,New / Unworn,Fort Worth
ebay,Air jordan sneakers,Sneakers,Jordan,Air Jordan Sneakers,Air Jordan 9 Retro Low G G G Golf UNC University Blue White FJ5934-101,Air Jordan 9 Retro Low G G G Golf UNC University Blue White FJ5934-101,123.49,123.49,True,New with box,New,FJ5934-101,FJ5934-101,,,UNIQO SOLE,https://www.ebay.com/itm/286895780204,99.3,31538,0,0,False,Jordan,Air Jordan 9 Retro Low G G G Golf Unc University Blue White Fj5934-101,New / Unworn,
ebay,Air jordan sneakers,Sneakers,Jordan,Air Jordan Sneakers,Jordan CMFT Era Vintage Basketball Shoes Men's Gray White - HJ6777-005,Jordan CMFT Era Vintage Basketball Shoes Men's Gray White - HJ6777-005,119,119,True,New with box,New,HJ6777-005,HJ6777-005,11,HONG KONG,ALL IN Domain,https://www.ebay.com/itm/397142398537,99.4,1459,0,0.044,False,Jordan,Jordan Cmft Era Vintage Basketball Shoes Men'S Gray White - Hj6777-005,New / Unworn,Hong Kong
ebay,Air jordan sneakers,Sneakers,Jordan,Air Jordan Sneakers,Air Jordan MA2 White Sesame CV8122-102 Men's Shoes,Air Jordan MA2 White Sesame CV8122-102 Men's Shoes,109,109,True,New with box,New,CV8122-102,CV8122-102,36,Hong kong,HYPEX Official-Store,https://www.ebay.com/itm/285612080492,97.6,3320,0,0.144,False,Jordan,Air Jordan Ma2 White Sesame Cv8122-102 Men'S Shoes,New / Unworn,Hong Kong
ebay,Air jordan sneakers,Sneakers,Jordan,Air Jordan Sneakers,"Jordan Jumpman Two Trey (Size 11) DO1925-160 ""White/Red"" Men's Basketball Shoe","Jordan Jumpman Two Trey (Size 11) DO1925-160 ""White/Red"" Men's Basketball Shoe",79.99,79.99,True,New without box,New - No Box,DO1925-160,DO1925-160,1,Sherwood,KP Kickz,https://www.ebay.com/itm/235635527467,99.8,1306,0,0.004,False,Jordan,"Jordan Jumpman Two Trey (Size 11) Do1925-160 ""White/Red"" Men'S Basketball Shoe",New Without Box,Sherwood
ebay,Air jordan sneakers,Sneakers,Jordan,Air Jordan Sneakers,"Air Jordan 2 Retro Low UNC White Sneakers, Size 12 BNIB DV9956-104","Air Jordan 2 Retro Low UNC White Sneakers, Size 12 BNIB DV9956-104",159.99,159.99,True,New with box,New,DV9956-104,DV9956-104,1,Niagara Falls,shoecrafters,https://www.ebay.com/itm/405264683666,100,156,0,0.004,False,Jordan,"Air Jordan 2 Retro Low Unc White Sneakers, Size 12 Bnib Dv9956-104",New / Unworn,Niagara Falls
ebay,Air jordan sneakers,Sneakers,Jordan,Air Jordan Sneakers,"Jordan Retro 9 ""Cool Grey"" 2025 HV4794-011 - 100% Authentic - DS - FAST Ship","Jordan Retro 9 ""Cool Grey"" 2025 HV4794-011 - 100% Authentic - DS - FAST Ship",259.99,259.99,True,New with box,New,HV4794-011,HV4794-011,3,Reading,610sales,https://www.ebay.com/itm/127452414707,100,975,0,0.012,False,Jordan,"Jordan Retro 9 ""Cool Grey"" 2025 Hv4794-011 - 100% Authentic - Ds - Fast Ship",New / Unworn,Reading
ebay,Air jordan sneakers,Sneakers,Jordan,Air Jordan Sneakers,Air Jordan Jordan CMFT Era White HJ6777-100 Men's Sizes,Air Jordan Jordan CMFT Era White HJ6777-100 Men's Sizes,115,115,True,New with box,New,HJ6777-100,HJ6777-100,12,HONG KONG,ALL IN Domain,https://www.ebay.com/itm/396804528695,99.4,1459,0,0.048,False,Jordan,Air Jordan Jordan Cmft Era White Hj6777-100 Men'S Sizes,New / Unworn,Hong Kong
ebay,Air jordan sneakers,Sneakers,Jordan,Air Jordan Sneakers,Jordan Luka 3 Purple Comet Kids/Womens Purple Navy Hot Punch FQ8185-500,Jordan Luka 3 Purple Comet Kids/Womens Purple Navy Hot Punch FQ8185-500,89.99,89.99,True,New without box,New - No Box,FQ8185-500,FQ8185-500,1,Woodbridge,deels4less1029,https://www.ebay.com/itm/336353538176,100,1280,0,0.004,False,Jordan,Jordan Luka 3 Purple Comet Kids/Womens Purple Navy Hot Punch Fq8185-500,New Without Box,Woodbridge
ebay,Air jordan sneakers,Sneakers,Jordan,Air Jordan Sneakers,Size 12.5 - Air Jordan 21 OG White Sneakers Mens 313038-101 NEW! Ship Fast!,Size 12.5 - Air Jordan 21 OG White Sneakers Mens 313038-101 NEW! Ship Fast!,399.99,399.99,True,New with box,New,313038-101,313038-101,,Las Vegas,DSigner Dealz,https://www.ebay.com/itm/257303057435,100,1778,0,0,False,Jordan,Size 12.5 - Air Jordan 21 Og White Sneakers Mens 313038-101 New! Ship Fast!,New / Unworn,Las Vegas
ebay,Air jordan sneakers,Sneakers,Jordan,Jordan Flight Club,AIR JORDAN FLIGHT CLUB 91 'BLACK UNIVERSITY RED DC7329 006 Mens 11,AIR JORDAN FLIGHT CLUB 91 'BLACK UNIVERSITY RED DC7329 006 Mens 11,120,120,True,New with box,New,DC7329,DC7329,,Edgerton,Daley's Smart Key Remotes,https://www.ebay.com/itm/326951189723,100,683,0,0,False,Jordan,Air Jordan Flight Club 91 'Black University Red Dc7329 006 Mens 11,New / Unworn,Edgerton
ebay,Air jordan sneakers,Sneakers,Jordan,Air Jordan Sneakers,Jordan Stay Loyal Black Casual Retro Sneaker Shoe DB2884-002 Men's Size 7-13,Jordan Stay Loyal Black Casual Retro Sneaker Shoe DB2884-002 Men's Size 7-13,64.99,64.99,True,New without box,New - No Box,DB2884-002,DB2884-002,9,Oshkosh,Infamous_Kicks_LLC,https://www.ebay.com/itm/286955628771,99.9,1991,0,0.036,False,Jordan,Jordan Stay Loyal Black Casual Retro Sneaker Shoe Db2884-002 Men'S Size 7-13,New Without Box,Oshkosh
ebay,Air jordan sneakers,Sneakers,Jordan,Air Jordan Sneakers,Air Jordan Jordan Horizon Wolf Grey 823581-003 Men Size,Air Jordan Jordan Horizon Wolf Grey 823581-003 Men Size,504.99,504.99,True,New with box,New,823581-003,823581-003,,Westville,swaxbox,https://www.ebay.com/itm/205855305860,100,30254,0,0,False,Jordan,Air Jordan Jordan Horizon Wolf Grey 823581-003 Men Size,New / Unworn,Westville
ebay,Air jordan sneakers,Sneakers,Jordan,Air Jordan Sneakers,[HF3255-007] Men's Jordan Flight Court - 'Wolf Grey',[HF3255-007] Men's Jordan Flight Court - 'Wolf Grey',104.82,104.82,True,New with box,New,HF3255-007,HF3255-007,1,Patchogue,solestylez,https://www.ebay.com/itm/167962962205,99.3,402,0,0.004,False,Jordan,[Hf3255-007] Men'S Jordan Flight Court - 'Wolf Grey',New / Unworn,Patchogue
ebay,Air jordan sneakers,Sneakers,Jordan,Air Jordan Sneakers,Jordan MA2 White Sesame 2021 Men's CV8122-102,Jordan MA2 White Sesame 2021 Men's CV8122-102,104,104,True,New with box,New,CV8122-102,CV8122-102,29,HONG KONG,SOLE B1OCK,https://www.ebay.com/itm/375725073637,98.6,9408,0,0.116,False,Jordan,Jordan Ma2 White Sesame 2021 Men'S Cv8122-102,New / Unworn,Hong Kong
ebay,Air jordan sneakers,Sneakers,Jordan,Air Jordan Sneakers,Size 12.5 - Air Jordan Jumpman Pro Basketball Sneakers DN3686-061,Size 12.5 - Air Jordan Jumpman Pro Basketball Sneakers DN3686-061,89.95,89.95,True,Pre-owned - Good,Used - Good,DN3686-061,DN3686-061,,Brooklyn,mozo20,https://www.ebay.com/itm/405882462337,99.1,144,0,0,False,Jordan,Size 12.5 - Air Jordan Jumpman Pro Basketball Sneakers Dn3686-061,Good / Lightly Used,Brooklyn
ebay,Air jordan sneakers,Sneakers,Jordan,Air Jordan Sneakers,Air Jordan XXXVII Men's Basketball Sneakers DD6958-001,Air Jordan XXXVII Men's Basketball Sneakers DD6958-001,240,240,True,New without box,New - No Box,DD6958-001,DD6958-001,,Anaheim,AnaheimCaUSA,https://www.ebay.com/itm/116702375299,97.1,683,0,0,False,Jordan,Air Jordan Xxxvii Men'S Basketball Sneakers Dd6958-001,New Without Box,Anaheim
ebay,Air jordan sneakers,Sneakers,Jordan,Air Jordan Sneakers,Jordan Stadium 90 White Black Mens HF5258-102,Jordan Stadium 90 White Black Mens HF5258-102,95,95,True,New with box,New,HF5258-102,HF5258-102,2,Panorama City,kicksan,https://www.ebay.com/itm/297798357447,95.9,94,0,0.008,False,Jordan,Jordan Stadium 90 White Black Mens Hf5258-102,New / Unworn,Panorama City
ebay,Air jordan sneakers,Sneakers,Jordan,Air Jordan Sneakers,Jordan Maxin 200 Blanco Negro Hielo Hombre Talla 9 CZ9174-100,Jordan Maxin 200 Blanco Negro Hielo Hombre Talla 9 CZ9174-100,98.99,98.99,True,Nuevo en caja,New,CZ9174-100,CZ9174-100,,,tatianavoronova,https://www.ebay.com/itm/236554109917,100,2,0,0,False,Jordan,Jordan Maxin 200 Blanco Negro Hielo Hombre Talla 9 Cz9174-100,New / Unworn,
ebay,Air jordan sneakers,Sneakers,Jordan,Air Jordan Sneakers,JordanFlightCourt White Black Hf3255-100 Mens Low Lace-up Sneakers Size 8,JordanFlightCourt White Black Hf3255-100 Mens Low Lace-up Sneakers Size 8,90,90,True,New without box,New - No Box,HF3255-100,HF3255-100,,Bryn Mawr,mic_608910,https://www.ebay.com/itm/317243287605,100,47,0,0,False,Jordan,Jordanflightcourt White Black Hf3255-100 Mens Low Lace-Up Sneakers Size 8,New Without Box,Bryn Mawr
ebay,Air jordan sneakers,Sneakers,Jordan,Air Jordan Sneakers,"Air Jordan MVP 'Raptors' , 6.5Y / 8W DZ5577-006","Air Jordan MVP 'Raptors' , 6.5Y / 8W DZ5577-006",80,80,True,,Other,DZ5577-006,DZ5577-006,,,dotty0z39,https://www.ebay.com/itm/306291694763,98.8,620,0,0,False,Jordan,"Air Jordan Mvp 'Raptors' , 6.5Y / 8W Dz5577-006",Other,
ebay,Air jordan sneakers,Sneakers,Jordan,Air Jordan 6,Jordan 6 ANEIS Masculino Tamanho 10 Preto/Varsity Vermelho-Branco 322992-062 Frete Rapido,Jordan 6 ANEIS Masculino Tamanho 10 Preto/Varsity Vermelho-Branco 322992-062 Frete Rapido,11945,11945,True,"Novo, com caixa",New,322992-062,322992-062,,,jkclothing2009,https://www.ebay.com/itm/397076307730,99.6,7037,1,10,False,Jordan,Jordan 6 Aneis Masculino Tamanho 10 Preto/Varsity Vermelho-Branco 322992-062 Frete Rapido,New / Unworn,
ebay,Air jordan sneakers,Sneakers,Jordan,Air Jordan Sneakers,Jordan CMFT Era Vintage Basketball Shoes Men's Gray White - HJ6777-005,Jordan CMFT Era Vintage Basketball Shoes Men's Gray White - HJ6777-005,119,119,True,New with box,New,HJ6777-005,HJ6777-005,15,Hong kong,HYPEX Official-Store,https://www.ebay.com/itm/286865440711,97.6,3320,0,0.06,False,Jordan,Jordan Cmft Era Vintage Basketball Shoes Men'S Gray White - Hj6777-005,New / Unworn,Hong Kong
ebay,Air jordan sneakers,Sneakers,Jordan,Air Jordan Sneakers,New! 2009 Air Jordan Schoolin Ray Allen Black /White 364808-101 Men's Sz 9 w/Box,New! 2009 Air Jordan Schoolin Ray Allen Black /White 364808-101 Men's Sz 9 w/Box,199.99,199.99,True,New with box,New,364808-101,364808-101,,San Francisco,Just_Cool_Stuff,https://www.ebay.com/itm/275988898427,99.7,3782,0,0,False,Jordan,New! 2009 Air Jordan Schoolin Ray Allen Black /White 364808-101 Men'S Sz 9 W/Box,New / Unworn,San Francisco
ebay,Air jordan sneakers,Sneakers,Jordan,Air Jordan 3,Tenis retro masculino J. Balvin x Air Jordan 3 retro Rio preto FN0344-001,Tenis retro masculino J. Balvin x Air Jordan 3 retro Rio preto FN0344-001,20200,20200,True,"Novo, com caixa",New,FN0344-001,FN0344-001,,,SOLE B1OCK,https://www.ebay.com/itm/375428783190,98.6,9408,1,10,False,Jordan,Tenis Retro Masculino J. Balvin X Air Jordan 3 Retro Rio Preto Fn0344-001,New / Unworn,
