platform,source_category,normalized_category,normalized_Brand,product_family,Product Name,product_title,Price (USD),clean_price_usd,price_valid,raw_condition,normalized_condition,Item model number,raw_sku,normalized_sku,Number of Ratings,Customer Rating,Seller,product url,ASIN,Selected Size,Department,demo_priority_flag,demo_priority_score,demo_eligible
amazon,Air Jordan sneakers,Sneakers,Jordan,Air Jordan 1,Air Jordan 1 Low Men's Shoes (Sail/Stadium Green/Neutral Grey/Deep Royal Blue),Air Jordan 1 Low Men's Shoes (Sail/Stadium Green/Neutral Grey/Deep Royal Blue),,,False,New,New,553558-147,553558-147,553558-147,,4.6,Cactus Kicks,https://www.amazon.com/dp/B0FMLPZGHR,B0FMLPZGHR,8,mens,1,10,False
amazon,Air Jordan sneakers,Sneakers,Jordan,Air Jordan 1,Air Jordan 1 Low Men's Shoes (Sail/Blue Chill/Hot Lava/Blue Void),Air Jordan 1 Low Men's Shoes (Sail/Blue Chill/Hot Lava/Blue Void),,,False,New,New,553558-149,553558-149,553558-149,,4.7,Kicksmax,https://www.amazon.com/dp/B0G3161P8H,B0G3161P8H,9,mens,1,10,False
amazon,Jordan sneakers,Sneakers,Jordan,Air Jordan 1,Air Jordan 1 Low Men's Shoes (Sail/Blue Chill/Hot Lava/Blue Void),Air Jordan 1 Low Men's Shoes (Sail/Blue Chill/Hot Lava/Blue Void),,,False,New,New,553558-149,553558-149,553558-149,,4.7,Ever Onwards Store,https://www.amazon.com/dp/B0G3197HK1,B0G3197HK1,7.5,mens,1,10,False
amazon,Jordan sneakers,Sneakers,Jordan,Air Jordan 1,Air Jordan 1 Low Men's Shoes (Sail/Blue Chill/Hot Lava/Blue Void),Air Jordan 1 Low Men's Shoes (Sail/Blue Chill/Hot Lava/Blue Void),,,False,New,New,553558-149,553558-149,553558-149,,4.7,R&M Whole Sale,https://www.amazon.com/dp/B0G2ZML722,B0G2ZML722,7,mens,1,10,False
amazon,Air Jordan sneakers,Sneakers,Jordan,Air Jordan 1,"Air Jordan 1 Low Men's Shoes (553558-152, White/Iron Grey/Black)","Air Jordan 1 Low Men's Shoes (553558-152, White/Iron Grey/Black)",,,False,New,New,553558-152,553558-152,553558-152,,4.8,Cactus Kicks,https://www.amazon.com/Jordan-Mens-White-Black-Iron-553558/dp/B0DHMFCPD9/ref=sr_1_126?dib=eyJ2IjoiMSJ9.3n8tDnjHypVy-yCYWmVN3q6dfnFNxt6MjkWIjK2_U_-hXjHhrbHuPMxphKqNVPYbi447A4G7y226ZAV55utEHMFeiY5PZz3-qfRD0nxX5d7gQClOB5zqXME8KrqOgUTvI1Lf8HV7SA9_uyLnmgBJAP9YoppCtW1_4igAzNaQc4OyUTVtVrSC4m0gwLJVrp4MYMXFjeroFbuWL_Pxy9MOWQBAxjKWUyLHRM75CZORP_M1Piur_7se4hNS1XjrNnF-E6g212-w6RLe3X6p_KqKQ8MM_JVFbZG7fJElTsZYLYA.86pz37s-h8QAx-0qf63tR38tYfW-OM0aZMfN_HIoty0&dib_tag=se&keywords=Air+Jordan+sneakers&qid=1769197473&sr=8-126&xpid=1s_YYW3qmJhf2,B0DHMFCPD9,8.5,mens,1,10,False
amazon,Air Jordan sneakers,Sneakers,Jordan,Air Jordan Sneakers,Jordan Mens Basketball Shoes Size 10,Jordan Mens Basketball Shoes Size 10,,,False,New,New,553558-161,553558-161,553558-161,,,Stadium Goods,https://www.amazon.com/dp/B0CL938QRW,B0CL938QRW,,unisex-adult,0,0,False
amazon,Air Jordan sneakers,Sneakers,Jordan,Air Jordan 1,"AIR JORDAN 1 Low Triple White (2022) 553558-136 Size, Bred Zwart Rood, 41 EU","AIR JORDAN 1 Low Triple White (2022) 553558-136 Size, Bred Zwart Rood, 41 EU",,,False,New,New,553558-161,553558-161,553558-161,,4.9,Stadium Goods,https://www.amazon.com/AIR-JORDAN-Triple-White-553558-136/dp/B0CL91DJS9/ref=sr_1_290?dib=eyJ2IjoiMSJ9.j2xIU45DcTZUsn6c_hBawRocVXbPZDTXTJJb6gGzyPiQZRZ-wsiGv4uTortKp9BLVYRy5v4yvCUZSWpqZ3xy-Yx26-9LBHH6cVqG2umcKuG1D-4mPH5W5qT21F1Hmjpgvu2Hjq2Ze3zpcCwfTAZ9PvTEKc8-ZEs40CJAn2Qwe6uYX4qE9R2j_GvTqOH2tBzXnQFovwWWWeLfRmzxHN6r-tMBYjhzjki0Ae3_xVC2Vi5XWksIb6TxfTMQTKHGq7qQrf7hCUHtSaNDXBvrJlSTlg.bLseglOMQ1Yq00kP4CXnlzmLgtE1q3hK-1R6Iy-r98c&dib_tag=se&keywords=Air+Jordan+sneakers&qid=1769597817&sr=8-290&xpid=9wbIeO2E2wuAq,B0CL91DJS9,,unisex-adult,1,10,False
amazon,Air Jordan sneakers,Sneakers,Jordan,Air Jordan 1,Air Jordan 1 Low - Rule of Next,Air Jordan 1 Low - Rule of Next,,,False,New,New,553558-166,553558-166,553558-166,,,All The Skus,https://www.amazon.com/dp/B0F4LSBZH3,B0F4LSBZH3,,mens,1,10,False
amazon,Air Jordan sneakers,Sneakers,Jordan,Air Jordan 1,Air Jordan 1 Low - Rule of Next,Air Jordan 1 Low - Rule of Next,,,False,New,New,553558-166,553558-166,553558-166,,,Plain Gear,https://www.amazon.com/Air-Jordan-Low-Rule-Next/dp/B0F4LPH5T1/ref=sr_1_305?dib=eyJ2IjoiMSJ9.j2xIU45DcTZUsn6c_hBawRocVXbPZDTXTJJb6gGzyPiQZRZ-wsiGv4uTortKp9BLVYRy5v4yvCUZSWpqZ3xy-Yx26-9LBHH6cVqG2umcKuG1D-4mPH5W5qT21F1Hmjpgvu2Hjq2Ze3zpcCwfTAZ9PvTEKc8-ZEs40CJAn2Qwe6uYX4qE9R2j_GvTqOH2tBzXnQFovwWWWeLfRmzxHN6r-tMBYjhzjki0Ae3_xVC2Vi5XWksIb6TxfTMQTKHGq7qQrf7hCUHtSaNDXBvrJlSTlg.bLseglOMQ1Yq00kP4CXnlzmLgtE1q3hK-1R6Iy-r98c&dib_tag=se&keywords=Air+Jordan+sneakers&qid=1769597817&sr=8-305&xpid=9wbIeO2E2wuAq,B0F4LPH5T1,,unisex-adult,1,10,False
amazon,Air Jordan sneakers,Sneakers,Jordan,Air Jordan 1,Air Jordan 1 Mid 'Armory Navy',Air Jordan 1 Mid 'Armory Navy',,,False,New,New,553558-166,553558-166,553558-166,,,Ever Onwards Store,https://www.amazon.com/dp/B0F4M1VXMV,B0F4M1VXMV,7,Men's Adult,1,10,False
amazon,Air Jordan sneakers,Sneakers,Jordan,Air Jordan 1,Air Jordan 1 Low Men's Shoes (Sail/College Grey/Hemp/Fire Red),Air Jordan 1 Low Men's Shoes (Sail/College Grey/Hemp/Fire Red),,,False,New,New,553558-169,553558-169,553558-169,,5,XOE COMPANY,https://www.amazon.com/dp/B0FHC2QTKL,B0FHC2QTKL,7.5,mens,1,10,False
amazon,Air Jordan sneakers,Sneakers,Jordan,Air Jordan 1,"Air Jordan 1 Low Men's Shoes (553558-172, White/Metallic Gold-Black)","Air Jordan 1 Low Men's Shoes (553558-172, White/Metallic Gold-Black)",,,False,New,New,553558-172,553558-172,553558-172,,4.4,Vault Official,https://www.amazon.com/dp/B0D8MQSZ2S,B0D8MQSZ2S,10,mens,1,10,False
amazon,Air Jordan sneakers,Sneakers,Jordan,Air Jordan 1,"Air Jordan 1 Low Men's Shoes (553558-172, White/Metallic Gold-Black)","Air Jordan 1 Low Men's Shoes (553558-172, White/Metallic Gold-Black)",,,False,New,New,553558-172,553558-172,553558-172,,4.4,Vault Official,https://www.amazon.com/dp/B0D8MNPQS3,B0D8MNPQS3,8.5,mens,1,10,False
amazon,Air Jordan sneakers,Sneakers,Jordan,Air Jordan 1,"Air Jordan 1 Low Men's Shoes (553558-172, White/Metallic Gold-Black)","Air Jordan 1 Low Men's Shoes (553558-172, White/Metallic Gold-Black)",,,False,New,New,553558-172,553558-172,553558-172,,4.4,Vault Official,https://www.amazon.com/dp/B0D8NFLMDY,B0D8NFLMDY,9,mens,1,10,False
amazon,Air Jordan sneakers,Sneakers,Jordan,Air Jordan Sneakers,Jordan Mens Air 1 Low 553558 700 University Gold/Black - Size 9,Jordan Mens Air 1 Low 553558 700 University Gold/Black - Size 9,,,False,New,New,553558-700,553558-700,553558-700,,4.4,,https://www.amazon.com/Jordan-Mens-553558-University-Black/dp/B08XYF3JG3/ref=sr_1_165?dib=eyJ2IjoiMSJ9.hpoQ8Z3_yJ75k0BSlNpppuWOq0z6iQEgHfkFE4TDDyWK6Ai7_drbmXx9Vonxoqv2HMTMqYFD5c8Hc-J2z8y0ENNnithCVCy5ThjzY6zgECl7HmuP3RhBeRnF575JI6OQImdzK5DjG6UBO3_FETDzvb_6jm9QQSUOTcqDyqy1z2S1FucseSF16csgZ9vCTGLy1yQdA4betNKTQm7F66cLzWp9sqpm5a3u3utMvv2pgSnm47IAYSg_-S6DLcZgKO6cDSOJuKA-ifa6zkl9zN7gqG0kkA0M19JWRJ7BRjZZctQ.dWxCt-F6olv8xgkMGZ3tZ7RX6zARm2EdKfU-sYLKPjI&dib_tag=se&keywords=Air+Jordan+sneakers&qid=1769197484&sr=8-165&xpid=1s_YYW3qmJhf2,B08XYF3JG3,,mens,0,0,False
amazon,Air Jordan sneakers,Sneakers,Jordan,Air Jordan 1,Air Jordan 1 Low Big Kids' Shoes (Black/White/Sail/Starfish),Air Jordan 1 Low Big Kids' Shoes (Black/White/Sail/Starfish),,,False,New,New,553560-081,553560-081,553560-081,,,XOE COMPANY,https://www.amazon.com/dp/B0FHJCNTYV,B0FHJCNTYV,3.5 Big Kid,boys,1,10,False
amazon,Air Jordan sneakers,Sneakers,Jordan,Air Jordan Sneakers,Jordan Boy's Air 1 Low (Big Kid),Jordan Boy's Air 1 Low (Big Kid),,,False,New,New,553560-140,553560-140,553560-140,,4.4,Stadium Goods,https://www.amazon.com/dp/B0CP86LVJ7,B0CP86LVJ7,5 Big Kid,boys,0,0,False
amazon,Air Jordan sneakers,Sneakers,Jordan,Air Jordan 1,Nike Air Jordan 1 Low Grade School White/Black-Varsity Red-White 553560-161 6Y,Nike Air Jordan 1 Low Grade School White/Black-Varsity Red-White 553560-161 6Y,,,False,New,New,553560-161,553560-161,553560-161,,,Stadium Goods,https://www.amazon.com/dp/B0CNBGQX19,B0CNBGQX19,,unisex-child,1,10,False
amazon,Jordan sneakers,Sneakers,Jordan,Air Jordan 1,Rust Pink Air Jordan 1 Low GS,Rust Pink Air Jordan 1 Low GS,,,False,New,New,553560-165,553560-165,553560-165,,4,Nexkix Recon,https://www.amazon.com/Air-Jordan-Low-Rust-Pink/dp/B0DYYZBPJL/ref=sr_1_142?dib=eyJ2IjoiMSJ9.nNqhO0JBry4eBiK0qFvhe60K3XeDJYDgs2IQzFpG3m86H0h9Lc6kd_Iou1o7Cvuny4qlbOdFrZml7QSPPuLPk6yddAoBaifU_j1YhJJOZTX65I9sBRDpIsjT3CSpX5W2rclUCQvvgAKwbIj0DqJFzaPSDHwbgdHaUv5LT8VcqxSszR1YhFOeraqscbE9SMLmGoo362pOOXQjgoOKMgBSOFPCEH69RFRGl9MQGhirUpECIgQug-1JO5fc-fnYcGnOZus6rFj-0x_snPeyAeIg4NIz6AFZQ2DYZMC0hffInHk.EqzhQFzmJA2T2u_D_0gmF6AlwY-_vcIGYVZOveNx4qg&dib_tag=se&keywords=Jordan+sneakers&qid=1769598870&sr=8-142&xpid=7IryzEdmOwZYj,B0DYYZBPJL,6 Big Kid,girls,1,10,False
amazon,Air Jordan sneakers,Sneakers,Jordan,Air Jordan 1,Jordan 1 Low Noble Green Grade School GS 553560-371,Jordan 1 Low Noble Green Grade School GS 553560-371,,,False,New,New,553560-515,553560-515,553560-515,,4.8,Stadium Goods,https://www.amazon.com/Jordan-Noble-Green-School-553560-371/dp/B09NP9X3XZ/ref=sr_1_219?dib=eyJ2IjoiMSJ9.xCeBKNWehiwsvgUvJmDBIef2bNP_E1hsHjZml2VRUsWXJEbxKsrBxE71Yc2-Ez_UY0Nph_E1V4E43Rwc6RMN0OA_3dBsh4T8kkLNhGO2v4_gBQmstQP5PgRsRftsqVbj3Q-acGkCk8Kz4U88y6bPaKSman0qdfLeuD7oAGAMZL_DS3fHoqaQgikg6OFVejDH4AgwKcWjbTuRIsO4MXRbU52VrSmfcv0cd4H2cXdsh-_A0d-wB8_PI-ZpL5i6TUD8fGJnsbfVq5zBDVW2AlMu5I5bWjH-CEb3yuA9KzT5KWg.XSXnO-p8zgQw6uvooZWfYENNPHd3CUBGfKY57jgnol4&dib_tag=se&keywords=Air+Jordan+sneakers&qid=1769597734&sr=8-219&xpid=9wbIeO2E2wuAq,B09NP9X3XZ,,boys,1,10,False
amazon,Air Jordan sneakers,Sneakers,Jordan,Air Jordan 1,"Air Jordan 1 Low Big Kids' Shoes (553560-661, Pink Foam/Summit White/Hyper Pink)","Air Jordan 1 Low Big Kids' Shoes (553560-661, Pink Foam/Summit White/Hyper Pink)",,,False,New,New,553560-661,553560-661,553560-661,,5,Sole_Secret,https://www.amazon.com/dp/B0F38PWRLV,B0F38PWRLV,5 Big Kid,girls,1,10,False
amazon,Air Jordan sneakers,Sneakers,Jordan,Air Jordan 1,"AIR JORDAN 1 LOW (GS) ""PINK FOAM/HYPER PINK-SUMMIT WHITE""","AIR JORDAN 1 LOW (GS) ""PINK FOAM/HYPER PINK-SUMMIT WHITE""",,,False,New,New,553560-661,553560-661,553560-661,,,Vault Official,https://www.amazon.com/AIR-JORDAN-HYPER-PINK-SUMMIT-WHITE/dp/B0F38PBBRB/ref=sr_1_92?dib=eyJ2IjoiMSJ9.3ed7CcYMbPvp8xQjyAkq5Yx-evV1bvNLpEYHhKvi2_Xr0CX8Bh_YFsnBvpwqaw7PWcH7cO2OIBpU3VSSRZbfYoEJnMX8lxFt7DkVcOE3Pr1XQxrwTeU_pE2e6jFgNZ7QOlO4vD8jTNpmxTftsi396R6vFXBshvkCJI-HSYQJq3G7-xu-AryEV6rsCRLp4KSVjJ55vOoCEVtZPDHvk7JRwOcRUULEVlXdBhf-3-UgRhi3u-vm8lhJw9brO8HbDvXIS1wfPt_gOEVPPSbSWWk0h7WvQULL4mAhv3SU7raoMT8.HGVcWZvkPdW4RxeOtyE3NIRmHxi5EZUrVLakHsOS2j8&dib_tag=se&keywords=Air+Jordan+sneakers&qid=1769597651&sr=8-92&xpid=kIvhNRvamyHg3,B0F38PBBRB,,unisex-child,1,10,False
amazon,Air Jordan sneakers,Sneakers,Jordan,Air Jordan Sneakers,Jordan Mens 1,Jordan Mens 1,,,False,New,New,554724-009,554724-009,554724-009,,4.5,Stadium Goods,https://www.amazon.com/Jordan-Youth-Retro-575441-Bordeaux/dp/B09MGCVG1W/ref=sr_1_277?dib=eyJ2IjoiMSJ9.0EWwqvVvgrcPHa4OkVg_rp02vWVGHMQa2gDw1lX99kTchL61tefRumHbaZnZCXui6u200aPtti00OaB6AHJToksn4Z4bsKWdev0IfnsydFzOeRFvXstcnR0D3an65jPIKbqSDa8By8132tcTYyblVSOZyrFDmM0pcKoD0Y70hnSLpLy-yhtTVJSA-lmEzUSolVfvlmErC80cAIPvejWCTdvzGyioMsV0FuITxfrD9mUg4jg4iySX39Ptaym4AHVElEPD5RIKchLhNWaILCTwpQtF0dqq-p0wN1zNFS1E2OQ.FUAz8pGBBcmBhgPP5SxnKdB0-Tiah8sm8n7qQ-mb9V4&dib_tag=se&keywords=Air+Jordan+sneakers&qid=1769197507&sr=8-277&xpid=1s_YYW3qmJhf2,B09MGCVG1W,5.5 Big Kid,mens,0,0,False
amazon,Air Jordan sneakers,Sneakers,Jordan,Air Jordan Sneakers,Nike Jordan Air 1 Mid (White/Metallic Gold-Obsidian 8),Nike Jordan Air 1 Mid (White/Metallic Gold-Obsidian 8),,,False,New,New,554724-028,554724-028,554724-028,,4.7,ShopSW,https://www.amazon.com/Nike-Jordan-Sneakers-Black-White/dp/B0B6RYTTWC/ref=sr_1_167?dib=eyJ2IjoiMSJ9.dW7uN_-uqVtG34xNnTWLmPgaGdTF5XGbZDxrwYJb4rY2XeGdAWt_9X5_hPBUPz0FZQXLaz4HO6Q7uc5sujHjke-XEqO55fdWxlEZdl90kluS-3PdkjFj57IfmqBJIiN6W_ozMZcc8-027xpkNqLxtZGw79oOp8peOW7YTl0QbKbB2Z86ARQE1DY5bBlc6wB361fVvUwotIgwdBGQNlgNrPQ0TQnOltpLnBO2c5yxgppNuxQeh2DRV6e_ciSNg4_OEmfO0Dnrr6pjK146Odq7SgKh_AcweO05XE3blj6Rf7E.oH-YA9Od4z0-58RwPXCbk2lCJr8kw8_-_zSTq3V45Hk&dib_tag=se&keywords=Air+Jordan+sneakers&qid=1768303139&sr=8-167&xpid=VT6rjyCaKyjMi,B0B6RYTTWC,10,mens,0,0,False
amazon,Air Jordan sneakers,Sneakers,Jordan,Air Jordan 1,"Air Jordan 1 Mid ""Banned"" (2020)","Air Jordan 1 Mid ""Banned"" (2020)",,,False,New,New,554724-074,554724-074,554724-074,,4.5,NickÃ¢â‚¬â„¢s Kicks LLC,https://www.amazon.com/Jordan-Leather-Synthetic-Black-Trainers/dp/B08N1JHJCV/ref=sr_1_225?dib=eyJ2IjoiMSJ9.i7HaEVFNuHqCJzXvyQYFTFioh2nX0jbaO1HRttP-2SsaPFw3D6vcxUi6FpaEFxXUNLkcD-CVijWeO-Dt2W1DPKKoyeRnOEQE5mFDtynTxphVC6BLcxcniXdCD_HFzrVV8f5BmSVXdO2PArm77M8dvN55btT8eZlRT-bc1p3KVxYidybBLSD0QU39mS9M3tQ6lBFj8kh3gd2mVUu37_SYCtV94I05k66enBz4JgP05SHk99udWSSFkm3bnwntZACZHxzOBF6YSmtI7GyshEhzd_t45ZENcBrUJsjJNLCMEFQ.epCcpN6qvvZhFGxb7sYnALO7jPccX54VNuo9bdPuoOY&dib_tag=se&keywords=Air+Jordan+sneakers&qid=1769197495&sr=8-225&xpid=1s_YYW3qmJhf2,B08N1JHJCV,,mens,1,10,False
amazon,Air Jordan sneakers,Sneakers,Jordan,Air Jordan Sneakers,Jordan Air 1 Mid Mens Shoes,Jordan Air 1 Mid Mens Shoes,,,False,New,New,554724-136,554724-136,554724-136,,4.5,The Act of Living,https://www.amazon.com/dp/B0BMDNVNGR,B0BMDNVNGR,9.5,mens,0,0,False
amazon,Air Jordan sneakers,Sneakers,Jordan,Air Jordan 1,"Air Jordan 1 Mid Shoes (554724-136, White/White-White)","Air Jordan 1 Mid Shoes (554724-136, White/White-White)",,,False,New,New,554724-136,554724-136,554724-136,,3.8,XCrownix,https://www.amazon.com/Jordan-Mens-554724-Triple-White/dp/B0BKR76W8R/ref=sr_1_81?dib=eyJ2IjoiMSJ9.3ed7CcYMbPvp8xQjyAkq5Yx-evV1bvNLpEYHhKvi2_Xr0CX8Bh_YFsnBvpwqaw7PWcH7cO2OIBpU3VSSRZbfYoEJnMX8lxFt7DkVcOE3Pr1XQxrwTeU_pE2e6jFgNZ7QOlO4vD8jTNpmxTftsi396R6vFXBshvkCJI-HSYQJq3G7-xu-AryEV6rsCRLp4KSVjJ55vOoCEVtZPDHvk7JRwOcRUULEVlXdBhf-3-UgRhi3u-vm8lhJw9brO8HbDvXIS1wfPt_gOEVPPSbSWWk0h7WvQULL4mAhv3SU7raoMT8.HGVcWZvkPdW4RxeOtyE3NIRmHxi5EZUrVLakHsOS2j8&dib_tag=se&keywords=Air+Jordan+sneakers&qid=1769597651&sr=8-81&xpid=kIvhNRvamyHg3,B0BKR76W8R,11,mens,1,10,False
amazon,Air Jordan sneakers,Sneakers,Jordan,Air Jordan 1,"Jordan Mens Air Jordan 1 Mid 554724 136 Triple White-Size 8,White/White-white","Jordan Mens Air Jordan 1 Mid 554724 136 Triple White-Size 8,White/White-white",,,False,New,New,554724-136,554724-136,554724-136,,,Romel Company LLC,https://www.amazon.com/dp/B0BMDSQXMG,B0BMDSQXMG,,mens,1,10,False
amazon,Jordan sneakers,Sneakers,Jordan,Air Jordan 1,"Air Jordan 1 Mid ""Ice Blue"" (GS/Juniors) (2022)","Air Jordan 1 Mid ""Ice Blue"" (GS/Juniors) (2022)",,,False,New,New,555112-401-5Y,555112-401-5Y,555112-401-5Y,,4.1,Stadium Goods,https://www.amazon.com/Jordan-Youth-Air-555112-Blue/dp/B0BMDC9V2Q/ref=sr_1_284?dib=eyJ2IjoiMSJ9.IKJd7AJtqWd8kmeR-oiC2Wn7fxlgWaVoCEXPZrFa-C8CRwkhEUGXMj6AacWdSFdu0p5fxmA0BEjW-JamsPtjTC1cIA0LggBpQc1M_RO-IElTuZR6CH3SRDEv_gerImmxoQyXVu9CRp4pX_2BO5Z-v2ATEnRMGyHQU76zt6j5B2wzoN7vCKaTScb2ZMr0y8xRCxr-s481gW5-10EBLG8BP9ZkaSeNZV4imcQp9aRcKymEKeVhcO_1Fx1e3mpTApDJqAgSK_PD1a_6l-zhEmAC5-rnCyT1OVhQKESjju-rkGI.jfdif0bP7P9TU1Wvb7Nq3mVPXjw9eeixDB6YVLUrVLI&dib_tag=se&keywords=Jordan+sneakers&qid=1769198176&sr=8-284&xpid=nXjk8ayRGkN3X,B0BMDC9V2Q,,unisex-child,1,10,False
amazon,Jordan sneakers,Sneakers,Nike,Jordan Sneakers,Nike Men Basketball Shoes Sneakers,Nike Men Basketball Shoes Sneakers,129.9,129.9,True,New,New,DM9652001,DM9652001,DM9652001,,4.6,SF0 Athletics,https://www.amazon.com/JORDAN-CRAFT-ANTHRACITE-LIGHT-OLIVE/dp/B0CR33X5MD/ref=sr_1_228?dib=eyJ2IjoiMSJ9.ALoj3V4cVWgu6jkNOI9igMdO7dbpTJ5NELnNcDQnkFMkLbOkF-zdKLQV875IbyNcifYm_a--A_NIRWpAatlHUoPsjSTxMVfirEL4CvYlYcXAvcmWCTtlGtXtVr6p9P5wOfOzlYEng3hnlqFk2sw0Hnu1xsGWArNj52ZmIxRKVKC9M3L36N2xRg0JYkl11IsVpmMEgHKyl09xm3fCHdcqM-mGjGhQ1xqLrhOdD9Pl6b3hy3_Ibeg2uYoPSCNju6gAvpINWni7LiallJpw13yhiF3g8J-_oe2hoA0t3zxem2w.5LahkioZP78z0T0eq-NI7o8_4s_-4wo1vkNt9GShqgU&dib_tag=se&keywords=Jordan+sneakers&qid=1769198164&sr=8-228&xpid=nXjk8ayRGkN3X,B0CR33X5MD,14,unisex-teen,0,0,False
amazon,Air Jordan sneakers,Sneakers,Jordan,Air Jordan Sneakers,Nike Jordan Mens Air 3 Retro CK5692 600,Nike Jordan Mens Air 3 Retro CK5692 600,,,False,New,New,819139-010,819139-010,819139-010,,4.6,Stadium Goods,https://www.amazon.com/dp/B0854DW9YS,B0854DW9YS,8.5,Men/Unisex,0,0,False
amazon,Nike sneakers,Sneakers,Nike,Nike Sneakers,Nike Men's Air Max SC Shoes,Nike Men's Air Max SC Shoes,95,95,True,New,New,,,,,4.6,Amazon.com,https://www.amazon.com/dp/B098PD674D,B098PD674D,6,,0,0,False
amazon,Air Jordan sneakers,Sneakers,Jordan,Air Jordan 1,Nike Men's Air Jordan 1 Mid Basketball Shoes,Nike Men's Air Jordan 1 Mid Basketball Shoes,,,False,New,New,852542-007,852542-007,852542-007,,4.6,1111shopper1111,https://www.amazon.com/Jordan-Mens-554724-Triple-White/dp/B0BKR6N364/ref=sr_1_85?dib=eyJ2IjoiMSJ9.3ed7CcYMbPvp8xQjyAkq5Yx-evV1bvNLpEYHhKvi2_Xr0CX8Bh_YFsnBvpwqaw7PWcH7cO2OIBpU3VSSRZbfYoEJnMX8lxFt7DkVcOE3Pr1XQxrwTeU_pE2e6jFgNZ7QOlO4vD8jTNpmxTftsi396R6vFXBshvkCJI-HSYQJq3G7-xu-AryEV6rsCRLp4KSVjJ55vOoCEVtZPDHvk7JRwOcRUULEVlXdBhf-3-UgRhi3u-vm8lhJw9brO8HbDvXIS1wfPt_gOEVPPSbSWWk0h7WvQULL4mAhv3SU7raoMT8.HGVcWZvkPdW4RxeOtyE3NIRmHxi5EZUrVLakHsOS2j8&dib_tag=se&keywords=Air+Jordan+sneakers&qid=1769597651&sr=8-85&xpid=kIvhNRvamyHg3,B0BKR6N364,,mens,1,10,False
amazon,Air Jordan sneakers,Sneakers,Jordan,Air Jordan 1,Nike Men's Air Jordan 1 Mid Basketball Shoes,Nike Men's Air Jordan 1 Mid Basketball Shoes,,,False,New,New,852542-007,852542-007,852542-007,,4.6,Amazon Resale,https://www.amazon.com/Jordan-Boys-Black-Concord-White/dp/B0BS6TQVKY/ref=sr_1_59?dib=eyJ2IjoiMSJ9.hpTNhphA2tL6jb3gKsSuyoZc1_QBPsKVFRqT127K9pOJK8cc3dEvqrM3b26xUAsR2AuKRW-6q1QhmxbIL_JHMUMrpoIGPuA_EIHWUtYY4he9Mg_34KEUUhwGAgbKvmQVYkn1HtwRxnCPiU2jxwYB_lRaUHhm7dejdiYUT7xBOzKcXqbHBh0yWXOik16CcReC5upc459yos-EAeDJYHf23oTONCJcs_PBasY0Y-uZ4R2vpIitzf-ZWFU9RLHaYsZ78KGKVxU908cSLp_64GoJJwI81Tm9G29YXr7yjaAN9To.DunI4ZTXD57ffbshDDu9X_7vl4dqMSWmYkbmRrHin80&dib_tag=se&keywords=Air+Jordan+sneakers&qid=1769197459&sr=8-59&xpid=1s_YYW3qmJhf2,B0BS6TQVKY,,mens,1,10,False
amazon,Jordan sneakers,Sneakers,Jordan,Air Jordan 1,Nike Men's Air Jordan 1 Mid Basketball Shoes,Nike Men's Air Jordan 1 Mid Basketball Shoes,,,False,New,New,852542-007,852542-007,852542-007,,4.6,ChecaÃ¢Å“â€¦,https://www.amazon.com/Jordan-Womens-DV0991-Triple-White/dp/B0BS272QNL/ref=sr_1_67?dib=eyJ2IjoiMSJ9.UJhSyU52hlUjLg6F7vQnba-PoN0cdtyNyhsve0v4FEW77xmiVT0zzRV28ll2huGUEblI3DB5uuvnMHxWSLfwckmYZadRKWWViHeZVzmXQnUNG6GvXnhRXUR0J4I2t_dARde4xM0XHzzMna7gsgMFVCX3kuYdyoLAAhmnMMGMbV8e7o5KWfpmTFqarezVkyZx8BlltzbToisfIjzF0J-udYnCCednhSxxNW-QyskdizwLYGyobJ6SyHsDalgPzHTMwo6gzmb6CKCkJQCB9zw-XxX3wpXFa4kr33pu-T1-5kE.2f8SgQwIDbaqkufjmDtCw5X-CGzIpxFfmZY5c2zG4e0&dib_tag=se&keywords=Jordan+sneakers&qid=1769598859&sr=8-67&xpid=7IryzEdmOwZYj,B0BS272QNL,,mens,1,10,False
amazon,Jordan sneakers,Sneakers,Jordan,Air Jordan 1,Nike Men's Air Jordan 1 MID SE Black/White/Gold 852542-007 Size:,Nike Men's Air Jordan 1 MID SE Black/White/Gold 852542-007 Size:,,,False,New,New,852542-007,852542-007,852542-007,,4.6,Stadium Goods,https://www.amazon.com/dp/B07P5FRD5D,B07P5FRD5D,9,mens,1,10,False
amazon,Nike sneakers,Sneakers,Nike,Nike Sneakers,Nike Men's Air Max Nuaxis Shoes,Nike Men's Air Max Nuaxis Shoes,89.99,89.99,True,New,New,,,,,4.6,Amazon.com,https://www.amazon.com/dp/B0D93TMW6J,B0D93TMW6J,6,,0,0,False
amazon,Nike sneakers,Sneakers,Nike,Nike Sneakers,Nike Men's Journey Run Road Running Shoes,Nike Men's Journey Run Road Running Shoes,95,95,True,New,New,,,,,4.7,Amazon.com,https://www.amazon.com/dp/B0DJGC776S,B0DJGC776S,6,,0,0,False
