Search Term,Total result for the search,Product Name,Price (USD),Location of Product,Condition of Product,Total Items Sold (Product),Product URL,Seller Name,Total Items Sold (Seller),Number of Reviews (seller),Positive Review Percentage % (seller),Seller Followers,Seller URL,Date Scraped,Week Scraped
jordan sneakers,560000,"Air Jordan 3 OG Retro""CT8532-001""7-13 all black basketball shoes c",238.0,Aguada,New with box,1.0,https://www.ebay.com/itm/257102698498,kicksure,88.0,70.0,98.3,24.0,https://www.ebay.com/usr/kicksure,2026-01-23,2026-01-19
jordan sneakers,560000,Air Jordan 6 Rings US 7-14,104.99,,New with box,,https://www.ebay.com/itm/256842360411,grateful_shoes,15000.0,3521.0,99.9,3200.0,https://www.ebay.com/str/gratefulshoes0620,2026-01-23,2026-01-19
jordan sneakers,560000,Nike Air Zoom Pegasus 39 Barely Green Men's Trainers Running Shoes,79.99,Roselle Park,New with box,3.0,https://www.ebay.com/itm/157466262113,MES Enterprises- Athletes Shop!,,8998.0,99.7,,https://www.ebay.com/str/theathletesshop,2026-01-23,2026-01-19
jordan sneakers,560000,Jordan ADG 5 Golf Shoes Wide Size White Fire Red Premium Leather,79.99,Hialeah,New with box,5.0,https://www.ebay.com/itm/227048026460,Sneaker Cat Sneaker Store,31000.0,7715.0,99.9,2800.0,https://www.ebay.com/str/activeclothesandshoes,2026-01-23,2026-01-19
jordan sneakers,560000,Nike Air Jordan 1 Retro High OG Phat Bordeaux Mens Gray Maroon Size 12,59.99,Ashburn,Pre-owned - Good,,https://www.ebay.com/itm/198046293825,Solvanta,138.0,104.0,100,4.0,https://www.ebay.com/str/solvanta,2026-01-23,2026-01-19
jordan sneakers,560000,Air Jordan 3 Retro 'Fear Pack' 2023 CT8532 080 Ship Now,150.0,Westville,New with box,4.0,https://www.ebay.com/itm/204973296168,swaxbox,141000.0,31141.0,100,30000.0,https://www.ebay.com/str/swaxbox,2026-01-23,2026-01-19
jordan sneakers,560000,Jordan Spizike Low Shoes White Red Cool Grey Wolf Grey Men's | Size 8 - 13,239.88,Bayside,New with box,3.0,https://www.ebay.com/itm/167852594747,TRIPLE-Z STORE,2500.0,1370.0,99.8,612.0,https://www.ebay.com/str/triplezstore,2026-01-23,2026-01-19
jordan sneakers,560000,**Nike Jordan Spizike Low Olive Black 'Beef and Broccoli' IH1782 200 Men's NEW,150.0,Anderson,New with box,3.0,https://www.ebay.com/itm/286992539337,KNZapparel,15000.0,4206.0,99.9,2600.0,https://www.ebay.com/str/knzapparel,2026-01-23,2026-01-19
jordan sneakers,560000,Size 11 - Air Jordan 1 Retro OG Low Mocha,80.0,Knoxville,Pre-owned - Good,,https://www.ebay.com/itm/366143288718,Zackskicks865,655.0,266.0,100,118.0,https://www.ebay.com/str/zackskicks865,2026-01-23,2026-01-19
jordan sneakers,560000,DZ5485-010 - Nike Air Jordan 1 High OG Black White Men's Size,171.0,Atlanta,New with box,2.0,https://www.ebay.com/itm/197501743493,LeeBrielle,6100.0,1493.0,100,2600.0,https://www.ebay.com/str/leebrielle,2026-01-23,2026-01-19
jordan sneakers,560000,Nike Jordan 12 Retro Melo 2025 White UNC Blue Men & GS Size INSTANTSHIP!,150.0,Brandon,New with box,12.0,https://www.ebay.com/itm/286574370039,Serenaycstyles,13000.0,3482.0,99.9,2000.0,https://www.ebay.com/str/serenaycstyles,2026-01-23,2026-01-19
jordan sneakers,560000,Jordan Jumpman Diamond PF Low White Mismatch - CI1209-101 Men's Shoes,104.0,Hong kong,New with box,57.0,https://www.ebay.com/itm/285840818592,HYPEX Official-Store,26000.0,3385.0,97.6,4500.0,https://www.ebay.com/str/hypexofficalstore,2026-01-23,2026-01-19
jordan sneakers,560000,Nike Air Jordan 8 Retro Winterized Black Silver Mens Sizes FD1334-001,209.99,Cedar Rapids,New with box,7.0,https://www.ebay.com/itm/356418497959,Octodaplug,12000.0,3088.0,99.5,1500.0,https://www.ebay.com/str/octodaplug,2026-01-23,2026-01-19
jordan sneakers,560000,"Air Jordan 12 Retro Blueberry White Sneakers, Size 12 CT8013-140 New No Lid",245.0,Satellite Beach,New with box,,https://www.ebay.com/itm/206017468666,johnwi4033,,2.0,100,,https://www.ebay.com/usr/johnwi4033,2026-01-23,2026-01-19
jordan sneakers,560000,Nike Air Jordan Luka 4 Space Navigator Masculino Mal Verde HF0823-300 Escolha o Tamanho,7029.0,,"Novo, sem caixa",,https://www.ebay.com/itm/406458444133,canescatsfinsheat,17000.0,6328.0,99.5,1300.0,https://www.ebay.com/str/canescatsfinsheat,2026-01-23,2026-01-19
jordan sneakers,560000,Nike Jordan Session Black Varsity Red White IB3731-001 Mens Size 10.5 Sneakers,74.99,Westbury,New with box,2.0,https://www.ebay.com/itm/236467585058,amichael17,2600.0,1303.0,100,127.0,https://www.ebay.com/usr/amichael17,2026-01-23,2026-01-19
jordan sneakers,560000,Size 11 - Air Jordan 1 FlyEase High Smoke Grey Gym Red,65.0,Janesville,Pre-owned - Good,,https://www.ebay.com/itm/197997376315,hawks-hideout,50.0,103.0,100,2.0,https://www.ebay.com/usr/hawks-hideout,2026-01-23,2026-01-19
jordan sneakers,560000,Nike Air Jordan 4 Retro GS Photon Dust Blue Chill BRAND NEW Size 6.5Y,139.97,Miami,New with box,1.0,https://www.ebay.com/itm/205923765965,sellkickzhere,11000.0,3883.0,99.4,1900.0,https://www.ebay.com/str/sellkickzhere,2026-01-23,2026-01-19
jordan sneakers,560000,New Air Jordan 11 Retro White Green Men's Comfort Shoes -CT8012-113,26990.0,,New with box,,https://www.ebay.com/itm/277536785202,kickwave,203.0,88.0,87.5,54.0,https://www.ebay.com/usr/kickwave,2026-01-23,2026-01-19
jordan sneakers,560000,Nike Jordans Big Fund Sneaker 11.5 Mens Black White Green,69.0,Orlando,Pre-owned - Good,,https://www.ebay.com/itm/127639139767,Fafjo Treasures,,8616.0,100,,https://www.ebay.com/str/fafjotreasures,2026-01-23,2026-01-19
jordan sneakers,560000,Air Jordan 4 Retro SE Sashiko CW0898-400,165.0,HONG KONG,New with box,1.0,https://www.ebay.com/itm/397229101112,ALL IN Domain,12000.0,1618.0,99.3,2000.0,https://www.ebay.com/str/allindomain,2026-01-23,2026-01-19
jordan sneakers,560000,New Air Jordan 1 LOW SE Mens Tie-Dye Mint Foam White Black DM1199 100,108.5,Aurora,New with box,1.0,https://www.ebay.com/itm/167408290443,BANDBSHOE,19000.0,6707.0,99.8,502.0,https://www.ebay.com/str/bandbshoe,2026-01-23,2026-01-19
jordan sneakers,560000,NIKE AIR JORDAN III 3 RETRO OG WHITE FIRE RED CEMENT GREY BLACK 136064-105 13,499.99,Franklin Square,New with box,1.0,https://www.ebay.com/itm/305699201173,Swoosh Supply,45000.0,13162.0,99.2,3100.0,https://www.ebay.com/str/swooshsupply,2026-01-23,2026-01-19
jordan sneakers,560000,Air Jordan 11 Retro Cherry Men's Size 9.5 Easy buy it now ! Brand New No Box!,199.0,Yakima,New with defects,,https://www.ebay.com/itm/257309677372,amc*pacer1972,,281.0,98.5,,,2026-01-23,2026-01-19
jordan sneakers,560000,JORDAN 1 Low Black White Grey - 553558-040 Ship Now,113.0,Westville,New with box,1.0,https://www.ebay.com/itm/197859703694,JADIN_FootwearHub,8600.0,1487.0,99.9,1700.0,https://www.ebay.com/str/footwearhub,2026-01-23,2026-01-19
jordan sneakers,560000,Size 10.5M - Air Jordan 1 Low OG Rookie of the Year CZ0790-107,140.0,Princeton,New with box,3.0,https://www.ebay.com/itm/365667007714,sirgoopington,443.0,255.0,100,57.0,https://www.ebay.com/usr/sirgoopington,2026-01-23,2026-01-19
jordan sneakers,560000,Nike Air Jordan Why Not Zero.2 Russell Westbrook Shoes Size 12 (A06219-900) DS,119.99,Corpus Christi,New with box,,https://www.ebay.com/itm/297952868666,Alazoning,9600.0,3685.0,99.9,638.0,https://www.ebay.com/str/alazoning,2026-01-23,2026-01-19
jordan sneakers,560000,2024 Air Jordan 2 Retro Python White Red Cement Grey DR8884-102 Men Sneakers NEW,159.95,Atlanta,New with box,1.0,https://www.ebay.com/itm/196220748881,LeeBrielle,6100.0,1493.0,100,2600.0,https://www.ebay.com/str/leebrielle,2026-01-23,2026-01-19
jordan sneakers,560000,Nike Jordan Luka 5 CNY PF Pegasus Rok kone Muzi Basketbal IQ0567-201,21300.0,,New with box,,https://www.ebay.com/itm/147062632304,club_sneaker,56000.0,15561.0,100,2600.0,https://www.ebay.com/str/clubsneaker,2026-01-23,2026-01-19
jordan sneakers,560000,NIKE AIR JORDAN 1 HIGH ZOOM CRATER [CW2414 001] JUMPMAN TRASH SZ 10,99.99,Van Nuys,New without box,1.0,https://www.ebay.com/itm/265058069064,sapatosan,8500.0,3180.0,100,484.0,https://www.ebay.com/str/shoesneakicks,2026-01-23,2026-01-19
jordan sneakers,560000,Panske Jordan 1 Element Low A/T Medium olivove/stredni khaki (FV4227 201),21995.0,,New with box,,https://www.ebay.com/itm/127580592732,The Spot Chicago,200000.0,42751.0,99.7,19000.0,https://www.ebay.com/str/thespotforfitsandkicks,2026-01-23,2026-01-19
jordan sneakers,560000,Brand New Air Jordan 4 Retro OG 2025 White Cement 4.5Y 6W,219.99,Maple,New with box,1.0,https://www.ebay.com/itm/116915430737,Canadian Supreme Team,9600.0,5232.0,99,380.0,https://www.ebay.com/str/canadiansupremeteam,2026-01-23,2026-01-19
jordan sneakers,560000,*NEW* Men NIKE Air Jordan Spizike Low Black / Gamma Blue (FQ1759 005),124.92,Wheeling,New with box,4.0,https://www.ebay.com/itm/227127417926,Denim N Jeans,85000.0,22996.0,99.7,7200.0,https://www.ebay.com/str/lacouturemode,2026-01-23,2026-01-19
jordan sneakers,560000,Jordan Max Aura 7 Shoes Black Anthracite Men's | Size 8 - 14,199.88,Bayside,New with box,6.0,https://www.ebay.com/itm/167676437167,TRIPLE-Z STORE,2500.0,1370.0,99.8,612.0,https://www.ebay.com/str/triplezstore,2026-01-23,2026-01-19
jordan sneakers,560000,Jordan Max Aura 7 Shoes White Summit White Black Men's | Size 7 - 14,199.88,Bayside,New with box,4.0,https://www.ebay.com/itm/167684932928,TRIPLE-Z STORE,2500.0,1370.0,99.8,612.0,https://www.ebay.com/str/triplezstore,2026-01-23,2026-01-19
jordan sneakers,560000,Air Jordan 1 Mid Shoes Triple Black Big Kids' (GS) | Size 3.5Y - 7Y,15988.0,,New with box,,https://www.ebay.com/itm/167807572051,TRIPLE-Z STORE,2500.0,1370.0,99.8,612.0,https://www.ebay.com/str/triplezstore,2026-01-23,2026-01-19
jordan sneakers,560000,MENS AIR JORDAN 1 LOW_GYM RED/BLACK-WHITE 553558-606-SIZE 10.5,119.99,Los Angeles,New with box,,https://www.ebay.com/itm/136972917703,UrbnCtrl,21000.0,6337.0,99.4,1400.0,https://www.ebay.com/str/crilagun0,2026-01-23,2026-01-19
jordan sneakers,560000,[DX4332-800] Mens Air Jordan Retro 1 Mid SE 'Flight Club',114.99,Paterson,New with box,17.0,https://www.ebay.com/itm/295777508111,sneakAR,920000.0,211317.0,99.8,55000.0,https://www.ebay.com/str/sneakar,2026-01-23,2026-01-19
jordan sneakers,560000,9.5 - Jordan 1 Low Flax,66.0,Chesterland,New with box,,https://www.ebay.com/itm/326953115829,516kicks,52000.0,12264.0,99.7,18000.0,https://www.ebay.com/str/shop516,2026-01-23,2026-01-19
jordan sneakers,560000,*NEW* Men NIKE Air Jordan MVP 92 BLACK / GYM RED (HQ3950 006),112.06,Wheeling,New with box,7.0,https://www.ebay.com/itm/227087239340,Denim N Jeans,85000.0,22996.0,99.7,7200.0,https://www.ebay.com/str/lacouturemode,2026-01-23,2026-01-19
jordan sneakers,560000,Size 7Y/8.5W- Air Jordan 4 GS Photon Dust Blue Chill HV4401-014,129.36,Arlington,New with box,1.0,https://www.ebay.com/itm/236549093720,LIDLESS SNKRS,4600.0,1745.0,99.6,694.0,https://www.ebay.com/str/blvdjose,2026-01-23,2026-01-19
jordan sneakers,560000,Air Jordan MVP 92 Sail Sea Glass Bright Citron Pink Shoes Men's | Size 7 - 14,199.88,Bayside,New with box,1.0,https://www.ebay.com/itm/168018286745,TRIPLE-Z STORE,2500.0,1370.0,99.8,612.0,https://www.ebay.com/str/triplezstore,2026-01-23,2026-01-19
jordan sneakers,560000,*NEW* Men NIKE Air Jordan Flight Club 91' Black / White (DC7329 002),123.7,Wheeling,New with box,14.0,https://www.ebay.com/itm/226757237295,Denim N Jeans,85000.0,22996.0,99.7,7200.0,https://www.ebay.com/str/lacouturemode,2026-01-23,2026-01-19
jordan sneakers,560000,Jordan 7 Orion White Men's Sneakers Size 11 304775-105. Pre Owned,99.0,Chester,Pre-owned - Good,,https://www.ebay.com/itm/147108894851,Corys Footwear Finds And More,739.0,712.0,100,60.0,https://www.ebay.com/str/corysfootwearfindsandmore,2026-01-23,2026-01-19
jordan sneakers,560000,Nike Jordan Stadium 90 Florida Gators Player Exclusive Promo Shoes Mens Size 8-9,119.99,Kissimmee,New without box,2.0,https://www.ebay.com/itm/168001716182,Sku Snipers,23000.0,5888.0,99.7,3200.0,https://www.ebay.com/str/skusnipers,2026-01-23,2026-01-19
jordan sneakers,560000,*NEW* Men NIKE Air Jordan 6 Rings White / Team Red (322992 165),131.3,Wheeling,New with box,31.0,https://www.ebay.com/itm/226194177614,Denim N Jeans,85000.0,22996.0,99.7,7200.0,https://www.ebay.com/str/lacouturemode,2026-01-23,2026-01-19
jordan sneakers,560000,Jordan 6 gyuru ferfi 10-es meret fekete-feher VADONATUJ,14000.0,,New with box,,https://www.ebay.com/itm/306709392193,natwill-354609,100.0,93.0,100,7.0,https://www.ebay.com/usr/natwill-354609,2026-01-23,2026-01-19
jordan sneakers,560000,Air Jordan 11 Retro Concord new men's shoes 378037-100,249.0,Waterloo,New with box,15.0,https://www.ebay.com/itm/396240133528,pjybj18,136.0,16.0,81.8,27.0,https://www.ebay.com/usr/pjybj18,2026-01-23,2026-01-19
jordan sneakers,560000,Nike Jordan Luka 2 TB Game Royal FN7400 140 Size 11 #605,39.99,Salt Lake City,New with box,,https://www.ebay.com/itm/277652703006,coinlord208,190.0,369.0,100,16.0,https://www.ebay.com/usr/coinlord208,2026-01-23,2026-01-19
jordan sneakers,560000,Nike Air Jordan 1 Retro High OG Rare Air Deep Royal Blue DZ5485-100 Size 7.5-10,110.99,Los Angeles,New with box,1.0,https://www.ebay.com/itm/147098920301,FaveStash,2100.0,899.0,100,295.0,https://www.ebay.com/str/favestash,2026-01-23,2026-01-19
jordan sneakers,560000,Air Jordan 1 High OG Black Toe Reimagined DZ5485-106 Novo Sem Caixa Original,11997.0,,"Novo, com caixa",,https://www.ebay.com/itm/177745333529,Rhinobee,6100.0,1861.0,99.9,716.0,https://www.ebay.com/str/Rhinobee,2026-01-23,2026-01-19
jordan sneakers,560000,Jordan 1 Retro MCS Low Black-White Baseball Cleats CJ8524-011 Men's Size 10,109.99,West Harrison,New with box,6.0,https://www.ebay.com/itm/196858662833,SNKRSNV,24000.0,7933.0,100,2500.0,https://www.ebay.com/str/nvbrands,2026-01-23,2026-01-19
jordan sneakers,560000,Nike Air Jordan 1 Low OG Obsidian UNC CZ0790-400 Men's Size New,132.99,Eugene,New with box,66.0,https://www.ebay.com/itm/267230651954,wise_sneakers,76000.0,15747.0,100,17000.0,https://www.ebay.com/str/wisesneakers1,2026-01-23,2026-01-19
jordan sneakers,560000,Nike Air Jordan 6 Rings Black Rust Pink Sneakers Retro 322992-068 Mens Size,10000.0,,New with box,,https://www.ebay.com/itm/397132218035,SneakerSupplyLLC,89000.0,21861.0,99.3,11000.0,https://www.ebay.com/str/finntheosteals,2026-01-23,2026-01-19
jordan sneakers,560000,Air Jordan 6 Men's Black and Red Thread Versatile Sports Shoes for Men,218.9,00637 Sabana Grande,New with box,4.0,https://www.ebay.com/itm/317515332595,speedyshark7021,443.0,143.0,98.3,82.0,https://www.ebay.com/usr/speedyshark7021,2026-01-23,2026-01-19
jordan sneakers,560000,Nike A Ma Maniere Air Jordan 4 Retro Dark Mocha IF3102-200 Size 12 Lowest Price,273.05,Powell,New with box,,https://www.ebay.com/itm/287088566816,dpwalen,577.0,1147.0,100,79.0,https://www.ebay.com/usr/dpwalen,2026-01-23,2026-01-19
jordan sneakers,560000,DS New Nike Air Jordan Retro 11 Platinum Tint 2018 Size 9.5 Authentic Basketball,289.0,Caldwell,New with box,,https://www.ebay.com/itm/187950897181,TopShelf Kicks,35000.0,13388.0,100,33000.0,https://www.ebay.com/str/topshelfkicksnj,2026-01-23,2026-01-19
jordan sneakers,560000,Size 10 - Air Jordan 6 Retro 2015 Maroon PRE-OWNED,135.0,Orlando,Pre-owned - Good,,https://www.ebay.com/itm/227184877578,retireddj-us,24.0,38.0,100,,https://www.ebay.com/usr/retireddj-us,2026-01-23,2026-01-19
jordan sneakers,560000,Air Jordan 11 Retro 'H-Town' | IO8960-707,349.99,New York,New with box,1.0,https://www.ebay.com/itm/205866590793,Jerry.City,2000.0,620.0,100,302.0,https://www.ebay.com/str/jerrycity,2026-01-23,2026-01-19
jordan sneakers,560000,Tenis Air Jordan 1 Low SE Couro Branco Legend Azul FZ2138-114 Masculino Tamanho,7999.0,,"Novo, com caixa",,https://www.ebay.com/itm/146556051723,FaveStash,2100.0,899.0,100,295.0,https://www.ebay.com/str/favestash,2026-01-23,2026-01-19
jordan sneakers,560000,NIKE AIR JORDAN 4 RETR0 CREAM WHITE LEATHER MENS NEW SIZE 9.5 AQ0129-170,114.99,Upper Marlboro,New with defects,,https://www.ebay.com/itm/389508212798,shjco-0,1900.0,753.0,100,202.0,https://www.ebay.com/usr/shjco-0,2026-01-23,2026-01-19
jordan sneakers,560000,Jordan 4 Retro Cave Stone | FV5029-200 | Size 10 | Damaged Box,260.0,Calgary,New with box,,https://www.ebay.com/itm/376879660233,flips.fk,7.0,0.0,,3.0,https://www.ebay.com/usr/flips.fk,2026-01-23,2026-01-19
jordan sneakers,560000,Size 11 - Air Jordan 1 Retro OG NRG High Homage to Home 2018,139.99,Wichita,Pre-owned - Good,,https://www.ebay.com/itm/136962723279,jimmylz3,2600.0,1363.0,99.2,711.0,https://www.ebay.com/usr/jimmylz3,2026-01-23,2026-01-19
jordan sneakers,560000,Nike Air Jordan 4 RM Bred Black Men Casual Lifestyle Shoes Sneakers FQ7939-061,175.0,Taiwan,New with box,,https://www.ebay.com/itm/127301983868,club_sneaker,56000.0,15561.0,100,2600.0,https://www.ebay.com/usr/club_sneaker,2026-01-23,2026-01-19
jordan sneakers,560000,Nike Air Jordan 11 Retro Cool Grey (2021) Size 11.5 Mens CT8012-005 Pre-owned,85.0,Quincy,Pre-owned - Good,,https://www.ebay.com/itm/389474769344,4hmam_83,195.0,85.0,100,7.0,https://www.ebay.com/usr/4hmam_83,2026-01-23,2026-01-19
jordan sneakers,560000,Nike Air Jordan 1 Low SE Dark Pony Masculino HF3148-102 Novo,9997.0,,"Novo, com caixa",,https://www.ebay.com/itm/157580837220,Trending Sneakerz,10000.0,2923.0,99.8,2600.0,https://www.ebay.com/str/trendingwear1,2026-01-23,2026-01-19
jordan sneakers,560000,Jordan MVP Mid White Black - DZ4475-100,122.0,Hong Kong,New with box,7.0,https://www.ebay.com/itm/365695289390,MXC OFFICIAL,,5396.0,98.4,,https://www.ebay.com/str/mxc,2026-01-23,2026-01-19
jordan sneakers,560000,Nike Air Jordan 4 Retro Lightning CT8527-700 Men's Size New,279.99,Eugene,New with box,5.0,https://www.ebay.com/itm/267101623433,wise_sneakers,76000.0,15747.0,100,17000.0,https://www.ebay.com/str/wisesneakers1,2026-01-23,2026-01-19
jordan sneakers,560000,Nike Air Jordan NU Retro 1 Low Chicago Red Black White DV5141-611 Mens Size,75.0,Pearl,New with box,1.0,https://www.ebay.com/itm/397227569975,SneakerSupplyLLC,89000.0,21861.0,99.3,11000.0,https://www.ebay.com/str/finntheosteals,2026-01-23,2026-01-19
jordan sneakers,560000,Nike Jordan 3 Force Savage Oklahoma Player Edition Football Cleats Mens 13,319.99,Opelika,New with box,1.0,https://www.ebay.com/itm/365789749873,aurb2324,3900.0,2910.0,100,198.0,https://www.ebay.com/usr/aurb2324,2026-01-23,2026-01-19
jordan sneakers,560000,Nike Air Jordan 9 Retro Low G White Black True Red FJ5934-100 Men's Golf Cleats,123.49,Austin,New with box,3.0,https://www.ebay.com/itm/306619461172,UNIQO SOLE,138000.0,31948.0,99.3,20000.0,https://www.ebay.com/str/uniqosole,2026-01-23,2026-01-19
jordan sneakers,560000,Nike Air Jordan Retro 12 Royalty Taxi 2021 Men's Size 10.5 CT8013-170,130.0,Cedar Falls,New with box,,https://www.ebay.com/itm/306724247126,mikestrive77,556.0,716.0,100,16.0,https://www.ebay.com/usr/mikestrive77,2026-01-23,2026-01-19
jordan sneakers,560000,Size 5Y / 6.5W - Air Jordan 11 Retro Gamma Blue (2025) TRIED ON,279.99,Tulare,Pre-owned - Excellent,,https://www.ebay.com/itm/127628214697,Jcresells559,5700.0,3102.0,99.8,1200.0,https://www.ebay.com/str/jcresells559,2026-01-23,2026-01-19
jordan sneakers,560000,"Air Jordan 1 Mid SE ""Elephant Toe"" - Men's Size 9.5, 10 & 11",135.0,Alhambra,New with box,7.0,https://www.ebay.com/itm/256521501362,Sneaker Industries,,440.0,100,,https://www.ebay.com/str/sneakerindustries,2026-01-23,2026-01-19
jordan sneakers,560000,Tenis Nike Air Jordan 1 MM baixo v3 marrom alga caqui HQ2186-300 varios tamanhos,12488.0,,"Novo, com caixa",,https://www.ebay.com/itm/168077395728,Shoe Conceptions,103000.0,22877.0,100,18000.0,https://www.ebay.com/str/shoeconceptions,2026-01-23,2026-01-19
jordan sneakers,560000,Air Jordan 6 Red Oreo Size 10,80.0,Spring Valley,Pre-owned - Excellent,,https://www.ebay.com/itm/127629928677,vector67877,48.0,383.0,100,,https://www.ebay.com/usr/vector67877,2026-01-23,2026-01-19
jordan sneakers,560000,Air Jordan 2 Retro Chicago 2022 DX2454-106 Men Size,124.99,Westville,New with box,1.0,https://www.ebay.com/itm/204957052556,swaxbox,141000.0,31141.0,100,30000.0,https://www.ebay.com/str/swaxbox,2026-01-23,2026-01-19
jordan sneakers,560000,Nike Jordan 1 Retro High OG City of Flight 555088-031 Mens Size 9.5 Black Gold,59.19,O'Fallon,Pre-owned - Good,,https://www.ebay.com/itm/317755959495,head to toe sale,3000.0,1086.0,99.8,204.0,https://www.ebay.com/str/headtotoesale,2026-01-23,2026-01-19
jordan sneakers,560000,Men Nike Air Jordan Nu Retro 1 Low Basketball Shoes Black White Red DV5141 601,59.99,Defiance,New with box,13.0,https://www.ebay.com/itm/127075272873,Shoes On The Go,65000.0,17609.0,99.8,2500.0,https://www.ebay.com/str/shoesonthegous,2026-01-23,2026-01-19
jordan sneakers,560000,Air Jordan 3 Retro 'Lucky Shorts' | CT8532-101,149.99,New York,New with box,1.0,https://www.ebay.com/itm/205981287543,Jerry.City,2000.0,620.0,100,302.0,https://www.ebay.com/usr/Jerry.City,2026-01-23,2026-01-19
jordan sneakers,560000,Jordan 6 Rings Mens Size 11 Rare Sold Out Reverse Oreo Black White 322992-111,109.99,Aurora,New without box,1.0,https://www.ebay.com/itm/326941596376,Swoosh_Empire,21000.0,6930.0,99.9,2000.0,https://www.ebay.com/str/goldeverything148,2026-01-23,2026-01-19
jordan sneakers,560000,Air Jordan 2 Retro Low Python Men Size 11 DV9956-100 New,79.99,Atlanta,New with box,,https://www.ebay.com/itm/136972820097,Beezys Department Store,,18420.0,99.2,,https://www.ebay.com/str/ballinwithbeezy,2026-01-23,2026-01-19
jordan sneakers,560000,Nike Jordan Why Not Zer0.3 (GS) White,64.0,Sewell,New with box,1.0,https://www.ebay.com/itm/127130934283,tungstencandy,4100.0,1930.0,100,96.0,https://www.ebay.com/usr/tungstencandy,2026-01-23,2026-01-19
jordan sneakers,560000,Size 12 - Air Jordan 12 Retro 2003 Flu Game,29.99,Bronx,Pre-owned - Fair,,https://www.ebay.com/itm/326959335966,lizpena03,,561.0,100,,https://www.ebay.com/usr/lizpena03,2026-01-23,2026-01-19
jordan sneakers,560000,Nike Jordan Air Jordan 12 Retro Flu Game Men's CT8013-002,238.0,North Carolina,New with box,2.0,https://www.ebay.com/itm/397329337922,Jun's shoes,30.0,14.0,100,8.0,https://www.ebay.com/str/junsshoes,2026-01-23,2026-01-19
jordan sneakers,560000,Nike JA 1 'Wet Cement' Light Smoke Grey White Basketball Mens Size 13,39.99,Cranford,Pre-owned - Good,,https://www.ebay.com/itm/297958492621,BuyitfromKris,11000.0,4550.0,99.4,349.0,https://www.ebay.com/str/buyitfromkris,2026-01-23,2026-01-19
jordan sneakers,560000,NIKE AIR JORDAN 4 Retro OG (2020) - NR 42 - NEW - BLACK - Sneaker Air Jordan,199.99,Monza,New without box,,https://www.ebay.com/itm/326959015896,venditorefolle,2000.0,1031.0,100,134.0,https://www.ebay.com/usr/venditorefolle,2026-01-23,2026-01-19
jordan sneakers,560000,New Air Jordan Nu Retro 1 Low 'Varsity Red Black' Men DV5141 601,59.98,Aurora,New with box,1.0,https://www.ebay.com/itm/205484864270,BANDBSHOE,19000.0,6707.0,99.8,502.0,https://www.ebay.com/str/bandbshoe,2026-01-23,2026-01-19
jordan sneakers,560000,Air Jordan 1 Retro Low OG 'Obsidian UNC' | CZ0790-400,129.99,New York,New with box,1.0,https://www.ebay.com/itm/206001684917,Jerry.City,2000.0,620.0,100,302.0,https://www.ebay.com/str/jerrycity,2026-01-23,2026-01-19
jordan sneakers,560000,Clean Nike Air Jordan 1 Retro OG Low Barons CZ0790-110 Mens Size 11.5 Preowned,79.99,Batavia,Pre-owned - Good,,https://www.ebay.com/itm/198046806727,The Dawg Pound Sneakers,1200.0,625.0,100,178.0,https://www.ebay.com/str/thedawgpoundsneakers,2026-01-23,2026-01-19
jordan sneakers,560000,Jordan 2/3 Men's Size 9.5 White Red Leather Athletic Shoes FD0383 161,74.99,Orlando,New with box,1.0,https://www.ebay.com/itm/286953188643,OrlandoKicks,6100.0,2281.0,99.4,751.0,https://www.ebay.com/str/orlandokicksstore,2026-01-23,2026-01-19
jordan sneakers,560000,Jordan Zion 1 SP Naruto Kyuubi Zapatos Para Hombre Talla 12.5 Tenis DQ4706-780,64.88,,De segunda mano - bueno,,https://www.ebay.com/itm/397524407725,cinematicken,2300.0,1171.0,100,99.0,https://www.ebay.com/str/cinematicken,2026-01-23,2026-01-19
jordan sneakers,560000,Nike Air Jordan 1 Low SE Seafoam Sail BRAND NEW Size 10 Women,69.97,Miami,New with box,1.0,https://www.ebay.com/itm/205691920379,sellkickzhere,11000.0,3883.0,99.4,1900.0,https://www.ebay.com/str/sellkickzhere,2026-01-23,2026-01-19
jordan sneakers,560000,Nike Air Jordan Retro OG University Blue,45.0,Nicholasville,Pre-owned - Good,,https://www.ebay.com/itm/326966216854,TheVieufromKY,,2273.0,99.8,,https://www.ebay.com/str/thevieuinky,2026-01-23,2026-01-19
jordan sneakers,560000,Sz 10.5 Nike Air Jordan 9 Retro Low Golf Charcoal Black Red FJ5934-002 No Box,74.95,Glendora,New without box,,https://www.ebay.com/itm/116993238122,mzysupplyco,5900.0,2363.0,100,269.0,https://www.ebay.com/str/mzysupplyco,2026-01-23,2026-01-19
jordan sneakers,560000,"A Ma Maniere x Jordan Air Jordan 4While You Were Sleeping"" Men's 11 FZ4810-200",199.99,Auburn,New with box,3.0,https://www.ebay.com/itm/116348943528,Restocked,38000.0,12206.0,99.9,1700.0,https://www.ebay.com/str/fuentesfashion,2026-01-23,2026-01-19
jordan sneakers,560000,IB1981-004 Nike Air Jordan 1 Low '85 Black and Royal Blue (Men's),171.0,Osaka,New with box,33.0,https://www.ebay.com/itm/256838819012,Bad Sneakers,28000.0,8317.0,99.8,15000.0,https://www.ebay.com/str/badsneakers,2026-01-23,2026-01-19
